ISOTime,flow,sal,temp,oxy,trc_ret
15/06/1984 00:00:00,25.1,0,NaN,200,0
16/06/1984 00:00:00,31.11,0,NaN,200,0
17/06/1984 00:00:00,30.75,0,NaN,200,0
18/06/1984 00:00:00,23.56,0,NaN,200,0
19/06/1984 00:00:00,19.63,0,NaN,200,0
20/06/1984 00:00:00,17.16,0,NaN,200,0
21/06/1984 00:00:00,20.15,0,NaN,200,0
22/06/1984 00:00:00,25.88,0,NaN,200,0
23/06/1984 00:00:00,37.83,0,NaN,200,0
24/06/1984 00:00:00,39.76,0,NaN,200,0
25/06/1984 00:00:00,36.26,0,NaN,200,0
26/06/1984 00:00:00,29.41,0,NaN,200,0
27/06/1984 00:00:00,24.26,0,NaN,200,0
28/06/1984 00:00:00,20.33,0,NaN,200,0
29/06/1984 00:00:00,17.48,0,NaN,200,0
30/06/1984 00:00:00,15.52,0,NaN,200,0
01/07/1984 00:00:00,13.96,0,NaN,200,0
02/07/1984 00:00:00,13.11,0,NaN,200,0
03/07/1984 00:00:00,12.86,0,NaN,200,0
04/07/1984 00:00:00,13.28,0,NaN,200,0
05/07/1984 00:00:00,14.72,0,NaN,200,0
06/07/1984 00:00:00,18.46,0,NaN,200,0
07/07/1984 00:00:00,22.38,0,NaN,200,0
08/07/1984 00:00:00,25.19,0,NaN,200,0
09/07/1984 00:00:00,26.16,0,NaN,200,0
10/07/1984 00:00:00,24.98,0,NaN,200,0
11/07/1984 00:00:00,22.13,0,NaN,200,0
12/07/1984 00:00:00,19.53,0,NaN,200,0
13/07/1984 00:00:00,17.1,0,NaN,200,0
14/07/1984 00:00:00,15.01,0,NaN,200,0
15/07/1984 00:00:00,13.63,0,NaN,200,0
16/07/1984 00:00:00,12.9,0,NaN,200,0
17/07/1984 00:00:00,12.37,0,NaN,200,0
18/07/1984 00:00:00,12.77,0,NaN,200,0
19/07/1984 00:00:00,12.7,0,NaN,200,0
20/07/1984 00:00:00,12.77,0,NaN,200,0
21/07/1984 00:00:00,12.09,0,NaN,200,0
22/07/1984 00:00:00,11.42,0,NaN,200,0
23/07/1984 00:00:00,10.88,0,NaN,200,0
24/07/1984 00:00:00,10.24,0,NaN,200,0
25/07/1984 00:00:00,9.78,0,NaN,200,0
26/07/1984 00:00:00,9.71,0,NaN,200,0
27/07/1984 00:00:00,9.26,0,NaN,200,0
28/07/1984 00:00:00,9.48,0,NaN,200,0
29/07/1984 00:00:00,10.21,0,NaN,200,0
30/07/1984 00:00:00,9.71,0,NaN,200,0
31/07/1984 00:00:00,9.77,0,NaN,200,0
01/08/1984 00:00:00,9.4,0,NaN,200,0
02/08/1984 00:00:00,9.5,0,NaN,200,0
03/08/1984 00:00:00,9.39,0,NaN,200,0
04/08/1984 00:00:00,9.11,0,NaN,200,0
05/08/1984 00:00:00,9.6,0,NaN,200,0
06/08/1984 00:00:00,10.55,0,NaN,200,0
07/08/1984 00:00:00,12.69,0,NaN,200,0
08/08/1984 00:00:00,14.24,0,NaN,200,0
09/08/1984 00:00:00,15.35,0,NaN,200,0
10/08/1984 00:00:00,14.9,0,NaN,200,0
11/08/1984 00:00:00,14.83,0,NaN,200,0
12/08/1984 00:00:00,13.45,0,NaN,200,0
13/08/1984 00:00:00,12.08,0,NaN,200,0
14/08/1984 00:00:00,10.92,0,NaN,200,0
15/08/1984 00:00:00,10.59,0,NaN,200,0
16/08/1984 00:00:00,11.01,0,NaN,200,0
17/08/1984 00:00:00,11.37,0,NaN,200,0
18/08/1984 00:00:00,11.96,0,NaN,200,0
19/08/1984 00:00:00,12.02,0,NaN,200,0
20/08/1984 00:00:00,12,0,NaN,200,0
21/08/1984 00:00:00,11.86,0,NaN,200,0
22/08/1984 00:00:00,11.67,0,NaN,200,0
23/08/1984 00:00:00,11.43,0,NaN,200,0
24/08/1984 00:00:00,10.91,0,NaN,200,0
25/08/1984 00:00:00,10.19,0,NaN,200,0
26/08/1984 00:00:00,9.48,0,NaN,200,0
27/08/1984 00:00:00,8.75,0,NaN,200,0
28/08/1984 00:00:00,8.19,0,NaN,200,0
29/08/1984 00:00:00,7.88,0,NaN,200,0
30/08/1984 00:00:00,7.81,0,NaN,200,0
31/08/1984 00:00:00,7.54,0,NaN,200,0
01/09/1984 00:00:00,7.87,0,NaN,200,0
02/09/1984 00:00:00,8.66,0,NaN,200,0
03/09/1984 00:00:00,9.34,0,NaN,200,0
04/09/1984 00:00:00,9.62,0,NaN,200,0
05/09/1984 00:00:00,12.12,0,NaN,200,0
06/09/1984 00:00:00,12.7,0,NaN,200,0
07/09/1984 00:00:00,13.8,0,NaN,200,0
08/09/1984 00:00:00,14.3,0,NaN,200,0
09/09/1984 00:00:00,15.3,0,NaN,200,0
10/09/1984 00:00:00,15.44,0,NaN,200,0
11/09/1984 00:00:00,16.4,0,NaN,200,0
12/09/1984 00:00:00,16.05,0,NaN,200,0
13/09/1984 00:00:00,16.98,0,NaN,200,0
14/09/1984 00:00:00,19.48,0,NaN,200,0
15/09/1984 00:00:00,21.36,0,NaN,200,0
16/09/1984 00:00:00,31.61,0,NaN,200,0
17/09/1984 00:00:00,45.96,0,NaN,200,0
18/09/1984 00:00:00,56.1,0,NaN,200,0
19/09/1984 00:00:00,47.67,0,NaN,200,0
20/09/1984 00:00:00,31.63,0,NaN,200,0
21/09/1984 00:00:00,21.8,0,NaN,200,0
22/09/1984 00:00:00,17.38,0,NaN,200,0
23/09/1984 00:00:00,14.42,0,NaN,200,0
24/09/1984 00:00:00,12.48,0,NaN,200,0
25/09/1984 00:00:00,11.1,0,NaN,200,0
26/09/1984 00:00:00,10.03,0,NaN,200,0
27/09/1984 00:00:00,9.15,0,NaN,200,0
28/09/1984 00:00:00,8.44,0,NaN,200,0
29/09/1984 00:00:00,7.85,0,NaN,200,0
30/09/1984 00:00:00,7.41,0,NaN,200,0
01/10/1984 00:00:00,7.07,0,NaN,200,0
02/10/1984 00:00:00,6.8,0,NaN,200,0
03/10/1984 00:00:00,6.52,0,NaN,200,0
04/10/1984 00:00:00,6.32,0,NaN,200,0
05/10/1984 00:00:00,6.12,0,NaN,200,0
06/10/1984 00:00:00,5.95,0,NaN,200,0
07/10/1984 00:00:00,5.83,0,NaN,200,0
08/10/1984 00:00:00,5.77,0,NaN,200,0
09/10/1984 00:00:00,5.6,0,NaN,200,0
10/10/1984 00:00:00,5.59,0,NaN,200,0
11/10/1984 00:00:00,5.72,0,NaN,200,0
12/10/1984 00:00:00,5.63,0,NaN,200,0
13/10/1984 00:00:00,5.61,0,NaN,200,0
14/10/1984 00:00:00,5.36,0,NaN,200,0
15/10/1984 00:00:00,4.9,0,NaN,200,0
16/10/1984 00:00:00,4.48,0,NaN,200,0
17/10/1984 00:00:00,4.16,0,NaN,200,0
18/10/1984 00:00:00,3.86,0,NaN,200,0
19/10/1984 00:00:00,3.62,0,NaN,200,0
20/10/1984 00:00:00,3.41,0,NaN,200,0
21/10/1984 00:00:00,3.25,0,NaN,200,0
22/10/1984 00:00:00,3.14,0,NaN,200,0
23/10/1984 00:00:00,3.01,0,NaN,200,0
24/10/1984 00:00:00,2.92,0,NaN,200,0
25/10/1984 00:00:00,2.82,0,NaN,200,0
26/10/1984 00:00:00,2.72,0,NaN,200,0
27/10/1984 00:00:00,2.62,0,NaN,200,0
28/10/1984 00:00:00,2.52,0,NaN,200,0
29/10/1984 00:00:00,2.39,0,NaN,200,0
30/10/1984 00:00:00,2.45,0,NaN,200,0
31/10/1984 00:00:00,2.5,0,NaN,200,0
01/11/1984 00:00:00,2.36,0,NaN,200,0
02/11/1984 00:00:00,2.48,0,NaN,200,0
03/11/1984 00:00:00,2.56,0,NaN,200,0
04/11/1984 00:00:00,2.58,0,NaN,200,0
05/11/1984 00:00:00,2.61,0,NaN,200,0
06/11/1984 00:00:00,3.07,0,NaN,200,0
07/11/1984 00:00:00,3.56,0,NaN,200,0
08/11/1984 00:00:00,4.36,0,NaN,200,0
09/11/1984 00:00:00,5.83,0,NaN,200,0
10/11/1984 00:00:00,6.08,0,NaN,200,0
11/11/1984 00:00:00,7.13,0,NaN,200,0
12/11/1984 00:00:00,6.59,0,NaN,200,0
13/11/1984 00:00:00,5.65,0,NaN,200,0
14/11/1984 00:00:00,5.2,0,NaN,200,0
15/11/1984 00:00:00,4.42,0,NaN,200,0
16/11/1984 00:00:00,3.87,0,NaN,200,0
17/11/1984 00:00:00,4.31,0,NaN,200,0
18/11/1984 00:00:00,4.18,0,NaN,200,0
19/11/1984 00:00:00,5.63,0,NaN,200,0
20/11/1984 00:00:00,6.18,0,NaN,200,0
21/11/1984 00:00:00,4.85,0,NaN,200,0
22/11/1984 00:00:00,4.74,0,NaN,200,0
23/11/1984 00:00:00,4.18,0,NaN,200,0
24/11/1984 00:00:00,3.64,0,NaN,200,0
25/11/1984 00:00:00,3.25,0,NaN,200,0
26/11/1984 00:00:00,3,0,NaN,200,0
27/11/1984 00:00:00,2.75,0,NaN,200,0
28/11/1984 00:00:00,2.58,0,NaN,200,0
29/11/1984 00:00:00,2.4,0,NaN,200,0
30/11/1984 00:00:00,2.22,0,NaN,200,0
01/12/1984 00:00:00,2.07,0,NaN,200,0
02/12/1984 00:00:00,1.94,0,NaN,200,0
03/12/1984 00:00:00,1.8,0,NaN,200,0
04/12/1984 00:00:00,1.68,0,NaN,200,0
05/12/1984 00:00:00,1.57,0,NaN,200,0
06/12/1984 00:00:00,1.43,0,NaN,200,0
07/12/1984 00:00:00,1.44,0,NaN,200,0
08/12/1984 00:00:00,1.38,0,NaN,200,0
09/12/1984 00:00:00,1.37,0,NaN,200,0
10/12/1984 00:00:00,1.37,0,NaN,200,0
11/12/1984 00:00:00,1.37,0,NaN,200,0
12/12/1984 00:00:00,1.36,0,NaN,200,0
13/12/1984 00:00:00,1.33,0,NaN,200,0
14/12/1984 00:00:00,1.33,0,NaN,200,0
15/12/1984 00:00:00,1.33,0,NaN,200,0
16/12/1984 00:00:00,1.29,0,NaN,200,0
17/12/1984 00:00:00,1.26,0,NaN,200,0
18/12/1984 00:00:00,1.23,0,NaN,200,0
19/12/1984 00:00:00,1.2,0,NaN,200,0
20/12/1984 00:00:00,1.16,0,NaN,200,0
21/12/1984 00:00:00,1.12,0,NaN,200,0
22/12/1984 00:00:00,1.08,0,NaN,200,0
23/12/1984 00:00:00,1.04,0,NaN,200,0
24/12/1984 00:00:00,1,0,NaN,200,0
25/12/1984 00:00:00,0.96,0,NaN,200,0
26/12/1984 00:00:00,0.93,0,NaN,200,0
27/12/1984 00:00:00,0.93,0,NaN,200,0
28/12/1984 00:00:00,1.09,0,NaN,200,0
29/12/1984 00:00:00,1.13,0,NaN,200,0
30/12/1984 00:00:00,1.06,0,NaN,200,0
31/12/1984 00:00:00,0.99,0,NaN,200,0
01/01/1985 00:00:00,0.94,0,NaN,200,0
02/01/1985 00:00:00,0.91,0,NaN,200,0
03/01/1985 00:00:00,0.87,0,NaN,200,0
04/01/1985 00:00:00,0.82,0,NaN,200,0
05/01/1985 00:00:00,0.79,0,NaN,200,0
06/01/1985 00:00:00,0.79,0,NaN,200,0
07/01/1985 00:00:00,0.76,0,NaN,200,0
08/01/1985 00:00:00,0.73,0,NaN,200,0
09/01/1985 00:00:00,0.72,0,NaN,200,0
10/01/1985 00:00:00,0.7,0,NaN,200,0
11/01/1985 00:00:00,0.68,0,NaN,200,0
12/01/1985 00:00:00,0.66,0,NaN,200,0
13/01/1985 00:00:00,0.63,0,NaN,200,0
14/01/1985 00:00:00,0.59,0,NaN,200,0
15/01/1985 00:00:00,0.57,0,NaN,200,0
16/01/1985 00:00:00,0.55,0,NaN,200,0
17/01/1985 00:00:00,0.54,0,NaN,200,0
18/01/1985 00:00:00,0.53,0,NaN,200,0
19/01/1985 00:00:00,0.52,0,NaN,200,0
20/01/1985 00:00:00,0.51,0,NaN,200,0
21/01/1985 00:00:00,0.51,0,NaN,200,0
22/01/1985 00:00:00,0.51,0,NaN,200,0
23/01/1985 00:00:00,0.52,0,NaN,200,0
24/01/1985 00:00:00,0.5,0,NaN,200,0
25/01/1985 00:00:00,0.49,0,NaN,200,0
26/01/1985 00:00:00,0.47,0,NaN,200,0
27/01/1985 00:00:00,0.46,0,NaN,200,0
28/01/1985 00:00:00,0.46,0,NaN,200,0
29/01/1985 00:00:00,0.45,0,NaN,200,0
30/01/1985 00:00:00,0.42,0,NaN,200,0
31/01/1985 00:00:00,0.41,0,NaN,200,0
01/02/1985 00:00:00,0.4,0,NaN,200,0
02/02/1985 00:00:00,0.41,0,NaN,200,0
03/02/1985 00:00:00,0.41,0,NaN,200,0
04/02/1985 00:00:00,0.41,0,NaN,200,0
05/02/1985 00:00:00,0.41,0,NaN,200,0
06/02/1985 00:00:00,0.4,0,NaN,200,0
07/02/1985 00:00:00,0.4,0,NaN,200,0
08/02/1985 00:00:00,0.4,0,NaN,200,0
09/02/1985 00:00:00,0.42,0,NaN,200,0
10/02/1985 00:00:00,0.57,0,NaN,200,0
11/02/1985 00:00:00,0.5,0,NaN,200,0
12/02/1985 00:00:00,0.44,0,NaN,200,0
13/02/1985 00:00:00,0.41,0,NaN,200,0
14/02/1985 00:00:00,0.4,0,NaN,200,0
15/02/1985 00:00:00,0.39,0,NaN,200,0
16/02/1985 00:00:00,0.39,0,NaN,200,0
17/02/1985 00:00:00,0.39,0,NaN,200,0
18/02/1985 00:00:00,0.39,0,NaN,200,0
19/02/1985 00:00:00,0.38,0,NaN,200,0
20/02/1985 00:00:00,0.38,0,NaN,200,0
21/02/1985 00:00:00,0.38,0,NaN,200,0
22/02/1985 00:00:00,0.38,0,NaN,200,0
23/02/1985 00:00:00,0.38,0,NaN,200,0
24/02/1985 00:00:00,0.38,0,NaN,200,0
25/02/1985 00:00:00,0.37,0,NaN,200,0
26/02/1985 00:00:00,0.37,0,NaN,200,0
27/02/1985 00:00:00,0.37,0,NaN,200,0
28/02/1985 00:00:00,0.37,0,NaN,200,0
01/03/1985 00:00:00,0.37,0,NaN,200,0
02/03/1985 00:00:00,0.37,0,NaN,200,0
03/03/1985 00:00:00,0.37,0,NaN,200,0
04/03/1985 00:00:00,0.37,0,NaN,200,0
05/03/1985 00:00:00,0.37,0,NaN,200,0
06/03/1985 00:00:00,0.37,0,NaN,200,0
07/03/1985 00:00:00,0.37,0,NaN,200,0
08/03/1985 00:00:00,0.38,0,NaN,200,0
09/03/1985 00:00:00,0.39,0,NaN,200,0
10/03/1985 00:00:00,0.4,0,NaN,200,0
11/03/1985 00:00:00,0.41,0,NaN,200,0
12/03/1985 00:00:00,0.39,0,NaN,200,0
13/03/1985 00:00:00,0.38,0,NaN,200,0
14/03/1985 00:00:00,0.38,0,NaN,200,0
15/03/1985 00:00:00,0.38,0,NaN,200,0
16/03/1985 00:00:00,0.39,0,NaN,200,0
17/03/1985 00:00:00,0.38,0,NaN,200,0
18/03/1985 00:00:00,0.38,0,NaN,200,0
19/03/1985 00:00:00,0.44,0,NaN,200,0
20/03/1985 00:00:00,0.55,0,NaN,200,0
21/03/1985 00:00:00,0.55,0,NaN,200,0
22/03/1985 00:00:00,0.59,0,NaN,200,0
23/03/1985 00:00:00,0.62,0,NaN,200,0
24/03/1985 00:00:00,0.61,0,NaN,200,0
25/03/1985 00:00:00,0.6,0,NaN,200,0
26/03/1985 00:00:00,0.59,0,NaN,200,0
27/03/1985 00:00:00,0.57,0,NaN,200,0
28/03/1985 00:00:00,0.55,0,NaN,200,0
29/03/1985 00:00:00,0.53,0,NaN,200,0
30/03/1985 00:00:00,0.5,0,NaN,200,0
31/03/1985 00:00:00,0.49,0,NaN,200,0
01/04/1985 00:00:00,0.47,0,NaN,200,0
02/04/1985 00:00:00,0.45,0,NaN,200,0
03/04/1985 00:00:00,0.45,0,NaN,200,0
04/04/1985 00:00:00,0.44,0,NaN,200,0
05/04/1985 00:00:00,0.43,0,NaN,200,0
06/04/1985 00:00:00,0.41,0,NaN,200,0
07/04/1985 00:00:00,0.41,0,NaN,200,0
08/04/1985 00:00:00,0.43,0,NaN,200,0
09/04/1985 00:00:00,0.83,0,NaN,200,0
10/04/1985 00:00:00,1.41,0,NaN,200,0
11/04/1985 00:00:00,3.28,0,NaN,200,0
12/04/1985 00:00:00,8.22,0,NaN,200,0
13/04/1985 00:00:00,5.89,0,NaN,200,0
14/04/1985 00:00:00,3.96,0,NaN,200,0
15/04/1985 00:00:00,3.01,0,NaN,200,0
16/04/1985 00:00:00,2.4,0,NaN,200,0
17/04/1985 00:00:00,1.97,0,NaN,200,0
18/04/1985 00:00:00,1.65,0,NaN,200,0
19/04/1985 00:00:00,1.44,0,NaN,200,0
20/04/1985 00:00:00,1.31,0,NaN,200,0
21/04/1985 00:00:00,1.2,0,NaN,200,0
22/04/1985 00:00:00,1.16,0,NaN,200,0
23/04/1985 00:00:00,1.12,0,NaN,200,0
24/04/1985 00:00:00,1.11,0,NaN,200,0
25/04/1985 00:00:00,1.08,0,NaN,200,0
26/04/1985 00:00:00,1.08,0,NaN,200,0
27/04/1985 00:00:00,1.1,0,NaN,200,0
28/04/1985 00:00:00,1.17,0,NaN,200,0
29/04/1985 00:00:00,1.21,0,NaN,200,0
30/04/1985 00:00:00,1.24,0,NaN,200,0
01/05/1985 00:00:00,1.2,0,NaN,200,0
02/05/1985 00:00:00,1.17,0,NaN,200,0
03/05/1985 00:00:00,1.19,0,NaN,200,0
04/05/1985 00:00:00,1.24,0,NaN,200,0
05/05/1985 00:00:00,1.29,0,NaN,200,0
06/05/1985 00:00:00,1.27,0,NaN,200,0
07/05/1985 00:00:00,1.17,0,NaN,200,0
08/05/1985 00:00:00,1.11,0,NaN,200,0
09/05/1985 00:00:00,1.08,0,NaN,200,0
10/05/1985 00:00:00,1.11,0,NaN,200,0
11/05/1985 00:00:00,1.19,0,NaN,200,0
12/05/1985 00:00:00,1.24,0,NaN,200,0
13/05/1985 00:00:00,1.2,0,NaN,200,0
14/05/1985 00:00:00,1.24,0,NaN,200,0
15/05/1985 00:00:00,1.27,0,NaN,200,0
16/05/1985 00:00:00,1.26,0,NaN,200,0
17/05/1985 00:00:00,1.24,0,NaN,200,0
18/05/1985 00:00:00,1.19,0,NaN,200,0
19/05/1985 00:00:00,1.16,0,NaN,200,0
20/05/1985 00:00:00,1.15,0,NaN,200,0
21/05/1985 00:00:00,1.12,0,NaN,200,0
22/05/1985 00:00:00,1.13,0,NaN,200,0
23/05/1985 00:00:00,1.12,0,NaN,200,0
24/05/1985 00:00:00,1.1,0,NaN,200,0
25/05/1985 00:00:00,1.09,0,NaN,200,0
26/05/1985 00:00:00,1.47,0,NaN,200,0
27/05/1985 00:00:00,1.88,0,NaN,200,0
28/05/1985 00:00:00,2.09,0,NaN,200,0
29/05/1985 00:00:00,3.54,0,NaN,200,0
30/05/1985 00:00:00,4.27,0,NaN,200,0
