ISOTime,wl,sal,temp,oxy,trc_ret
07/01/2008 10:00:00,0.5200,36.0012,23.0116,200.0000,0.0000
07/01/2008 11:00:00,0.5700,36.0019,23.0132,200.0000,0.0000
07/01/2008 12:00:00,0.5800,36.0025,23.0147,200.0000,0.0000
07/01/2008 13:00:00,0.5900,36.0031,23.0163,200.0000,0.0000
07/01/2008 14:00:00,0.6500,36.0037,23.0179,200.0000,0.0000
07/01/2008 15:00:00,0.6900,36.0044,23.0194,200.0000,0.0000
07/01/2008 16:00:00,0.8000,36.0050,23.0210,200.0000,0.0000
07/01/2008 17:00:00,0.9200,36.0056,23.0225,200.0000,0.0000
07/01/2008 18:00:00,0.9600,36.0063,23.0241,200.0000,0.0000
07/01/2008 19:00:00,1.0400,36.0069,23.0257,200.0000,0.0000
07/01/2008 20:00:00,1.1100,36.0075,23.0272,200.0000,0.0000
07/01/2008 21:00:00,1.0700,36.0081,23.0288,200.0000,0.0000
07/01/2008 22:00:00,1.0500,36.0088,23.0304,200.0000,0.0000
07/01/2008 23:00:00,0.9600,36.0094,23.0319,200.0000,0.0000
08/01/2008 00:00:00,0.8700,36.0100,23.0335,200.0000,0.0000
08/01/2008 01:00:00,0.7500,36.0106,23.0351,200.0000,0.0000
08/01/2008 02:00:00,0.5900,36.0113,23.0366,200.0000,0.0000
08/01/2008 03:00:00,0.5100,36.0119,23.0382,200.0000,0.0000
08/01/2008 04:00:00,0.4300,36.0125,23.0397,200.0000,0.0000
08/01/2008 05:00:00,0.4200,36.0132,23.0413,200.0000,0.0000
08/01/2008 06:00:00,0.4200,36.0138,23.0429,200.0000,0.0000
08/01/2008 07:00:00,0.4200,36.0144,23.0444,200.0000,0.0000
08/01/2008 08:00:00,0.4800,36.0150,23.0460,200.0000,0.0000
08/01/2008 09:00:00,0.5200,36.0157,23.0476,200.0000,0.0000
08/01/2008 10:00:00,0.6200,36.0163,23.0491,200.0000,0.0000
08/01/2008 11:00:00,0.6500,36.0169,23.0507,200.0000,0.0000
08/01/2008 12:00:00,0.6800,36.0175,23.0522,200.0000,0.0000
08/01/2008 13:00:00,0.7000,36.0182,23.0538,200.0000,0.0000
08/01/2008 14:00:00,0.7700,36.0188,23.0554,200.0000,0.0000
08/01/2008 15:00:00,0.7900,36.0194,23.0569,200.0000,0.0000
08/01/2008 16:00:00,0.8600,36.0201,23.0585,200.0000,0.0000
08/01/2008 17:00:00,0.9600,36.0207,23.0601,200.0000,0.0000
08/01/2008 18:00:00,1.0500,36.0213,23.0616,200.0000,0.0000
08/01/2008 19:00:00,1.1600,36.0219,23.0632,200.0000,0.0000
08/01/2008 20:00:00,1.1600,36.0226,23.0647,200.0000,0.0000
08/01/2008 21:00:00,1.2300,36.0232,23.0663,200.0000,0.0000
08/01/2008 22:00:00,1.2100,36.0238,23.0679,200.0000,0.0000
08/01/2008 23:00:00,1.1100,36.0245,23.0694,200.0000,0.0000
09/01/2008 00:00:00,1.0900,36.0251,23.0710,200.0000,0.0000
09/01/2008 01:00:00,0.8900,36.0257,23.0726,200.0000,0.0000
09/01/2008 02:00:00,0.8500,36.0263,23.0741,200.0000,0.0000
09/01/2008 03:00:00,0.6800,36.0270,23.0757,200.0000,0.0000
09/01/2008 04:00:00,0.5500,36.0276,23.0772,200.0000,0.0000
09/01/2008 05:00:00,0.5400,36.0282,23.0788,200.0000,0.0000
09/01/2008 06:00:00,0.4900,36.0288,23.0804,200.0000,0.0000
09/01/2008 07:00:00,0.4700,36.0295,23.0819,200.0000,0.0000
09/01/2008 08:00:00,0.5000,36.0301,23.0835,200.0000,0.0000
09/01/2008 09:00:00,0.6000,36.0307,23.0851,200.0000,0.0000
09/01/2008 10:00:00,0.6300,36.0314,23.0866,200.0000,0.0000
09/01/2008 11:00:00,0.6600,36.0320,23.0882,200.0000,0.0000
09/01/2008 12:00:00,0.7400,36.0326,23.0897,200.0000,0.0000
09/01/2008 13:00:00,0.7500,36.0332,23.0913,200.0000,0.0000
09/01/2008 14:00:00,0.7600,36.0339,23.0929,200.0000,0.0000
09/01/2008 15:00:00,0.7500,36.0345,23.0944,200.0000,0.0000
09/01/2008 16:00:00,0.8200,36.0351,23.0960,200.0000,0.0000
09/01/2008 17:00:00,0.9400,36.0357,23.0976,200.0000,0.0000
09/01/2008 18:00:00,1.0000,36.0364,23.0991,200.0000,0.0000
09/01/2008 19:00:00,1.0900,36.0370,23.1007,200.0000,0.0000
09/01/2008 20:00:00,1.1500,36.0376,23.1023,200.0000,0.0000
09/01/2008 21:00:00,1.2200,36.0383,23.1038,200.0000,0.0000
09/01/2008 22:00:00,1.2000,36.0389,23.1054,200.0000,0.0000
09/01/2008 23:00:00,1.1600,36.0395,23.1069,200.0000,0.0000
10/01/2008 00:00:00,1.1100,36.0401,23.1085,200.0000,0.0000
10/01/2008 01:00:00,0.9800,36.0408,23.1101,200.0000,0.0000
10/01/2008 02:00:00,0.8700,36.0414,23.1116,200.0000,0.0000
10/01/2008 03:00:00,0.7000,36.0420,23.1132,200.0000,0.0000
10/01/2008 04:00:00,0.5600,36.0427,23.1148,200.0000,0.0000
10/01/2008 05:00:00,0.5000,36.0433,23.1163,200.0000,0.0000
10/01/2008 06:00:00,0.4600,36.0439,23.1179,200.0000,0.0000
10/01/2008 07:00:00,0.4300,36.0445,23.1194,200.0000,0.0000
10/01/2008 08:00:00,0.4500,36.0452,23.1210,200.0000,0.0000
10/01/2008 09:00:00,0.5000,36.0458,23.1226,200.0000,0.0000
10/01/2008 10:00:00,0.5200,36.0464,23.1241,200.0000,0.0000
10/01/2008 11:00:00,0.6000,36.0470,23.1257,200.0000,0.0000
10/01/2008 12:00:00,0.6200,36.0477,23.1273,200.0000,0.0000
10/01/2008 13:00:00,0.6200,36.0483,23.1288,200.0000,0.0000
10/01/2008 14:00:00,0.6900,36.0489,23.1304,200.0000,0.0000
10/01/2008 15:00:00,0.6500,36.0496,23.1319,200.0000,0.0000
10/01/2008 16:00:00,0.6900,36.0502,23.1335,200.0000,0.0000
10/01/2008 17:00:00,0.7800,36.0508,23.1351,200.0000,0.0000
10/01/2008 18:00:00,0.8200,36.0514,23.1366,200.0000,0.0000
10/01/2008 19:00:00,0.9300,36.0521,23.1382,200.0000,0.0000
10/01/2008 20:00:00,0.9900,36.0527,23.1398,200.0000,0.0000
10/01/2008 21:00:00,1.0300,36.0533,23.1413,200.0000,0.0000
10/01/2008 22:00:00,1.0800,36.0539,23.1429,200.0000,0.0000
10/01/2008 23:00:00,1.0100,36.0546,23.1444,200.0000,0.0000
11/01/2008 00:00:00,0.9800,36.0552,23.1460,200.0000,0.0000
11/01/2008 01:00:00,0.8700,36.0558,23.1476,200.0000,0.0000
11/01/2008 02:00:00,0.7600,36.0565,23.1491,200.0000,0.0000
11/01/2008 03:00:00,0.6600,36.0571,23.1507,200.0000,0.0000
11/01/2008 04:00:00,0.5400,36.0577,23.1523,200.0000,0.0000
11/01/2008 05:00:00,0.4900,36.0583,23.1538,200.0000,0.0000
11/01/2008 06:00:00,0.4200,36.0590,23.1554,200.0000,0.0000
11/01/2008 07:00:00,0.4200,36.0596,23.1569,200.0000,0.0000
11/01/2008 08:00:00,0.4200,36.0602,23.1585,200.0000,0.0000
11/01/2008 09:00:00,0.4200,36.0608,23.1601,200.0000,0.0000
11/01/2008 10:00:00,0.5100,36.0615,23.1616,200.0000,0.0000
11/01/2008 11:00:00,0.5400,36.0621,23.1632,200.0000,0.0000
11/01/2008 12:00:00,0.6100,36.0627,23.1648,200.0000,0.0000
11/01/2008 13:00:00,0.6300,36.0634,23.1663,200.0000,0.0000
11/01/2008 14:00:00,0.5800,36.0640,23.1679,200.0000,0.0000
11/01/2008 15:00:00,0.6500,36.0646,23.1695,200.0000,0.0000
11/01/2008 16:00:00,0.6200,36.0652,23.1710,200.0000,0.0000
11/01/2008 17:00:00,0.6700,36.0659,23.1726,200.0000,0.0000
11/01/2008 18:00:00,0.7300,36.0665,23.1741,200.0000,0.0000
11/01/2008 19:00:00,0.8000,36.0671,23.1757,200.0000,0.0000
11/01/2008 20:00:00,0.8600,36.0677,23.1773,200.0000,0.0000
11/01/2008 21:00:00,0.9500,36.0684,23.1788,200.0000,0.0000
11/01/2008 22:00:00,0.9300,36.0690,23.1804,200.0000,0.0000
11/01/2008 23:00:00,0.9300,36.0696,23.1820,200.0000,0.0000
12/01/2008 00:00:00,0.9700,36.0703,23.1835,200.0000,0.0000
12/01/2008 01:00:00,0.8600,36.0709,23.1851,200.0000,0.0000
12/01/2008 02:00:00,0.8100,36.0715,23.1866,200.0000,0.0000
12/01/2008 03:00:00,0.6900,36.0721,23.1882,200.0000,0.0000
12/01/2008 04:00:00,0.5400,36.0728,23.1898,200.0000,0.0000
12/01/2008 05:00:00,0.4900,36.0734,23.1913,200.0000,0.0000
12/01/2008 06:00:00,0.4500,36.0740,23.1929,200.0000,0.0000
12/01/2008 07:00:00,0.4200,36.0747,23.1945,200.0000,0.0000
12/01/2008 08:00:00,0.4200,36.0753,23.1960,200.0000,0.0000
12/01/2008 09:00:00,0.4200,36.0759,23.1976,200.0000,0.0000
12/01/2008 10:00:00,0.4600,36.0765,23.1991,200.0000,0.0000
12/01/2008 11:00:00,0.5000,36.0772,23.2007,200.0000,0.0000
12/01/2008 12:00:00,0.5700,36.0778,23.2023,200.0000,0.0000
12/01/2008 13:00:00,0.6200,36.0784,23.2038,200.0000,0.0000
12/01/2008 14:00:00,0.6200,36.0790,23.2054,200.0000,0.0000
12/01/2008 15:00:00,0.6300,36.0797,23.2070,200.0000,0.0000
12/01/2008 16:00:00,0.6200,36.0803,23.2085,200.0000,0.0000
12/01/2008 17:00:00,0.6300,36.0809,23.2101,200.0000,0.0000
12/01/2008 18:00:00,0.6700,36.0816,23.2116,200.0000,0.0000
12/01/2008 19:00:00,0.7100,36.0822,23.2132,200.0000,0.0000
12/01/2008 20:00:00,0.7600,36.0828,23.2148,200.0000,0.0000
12/01/2008 21:00:00,0.8000,36.0834,23.2163,200.0000,0.0000
12/01/2008 22:00:00,0.8500,36.0841,23.2179,200.0000,0.0000
12/01/2008 23:00:00,0.8400,36.0847,23.2195,200.0000,0.0000
13/01/2008 00:00:00,0.8500,36.0853,23.2210,200.0000,0.0000
13/01/2008 01:00:00,0.8600,36.0859,23.2226,200.0000,0.0000
13/01/2008 02:00:00,0.7700,36.0866,23.2242,200.0000,0.0000
13/01/2008 03:00:00,0.6900,36.0872,23.2257,200.0000,0.0000
13/01/2008 04:00:00,0.6100,36.0878,23.2273,200.0000,0.0000
13/01/2008 05:00:00,0.5200,36.0885,23.2288,200.0000,0.0000
13/01/2008 06:00:00,0.5300,36.0891,23.2304,200.0000,0.0000
13/01/2008 07:00:00,0.4400,36.0897,23.2320,200.0000,0.0000
13/01/2008 08:00:00,0.4700,36.0903,23.2335,200.0000,0.0000
13/01/2008 09:00:00,0.5000,36.0910,23.2351,200.0000,0.0000
13/01/2008 10:00:00,0.5400,36.0916,23.2367,200.0000,0.0000
13/01/2008 11:00:00,0.5900,36.0922,23.2382,200.0000,0.0000
13/01/2008 12:00:00,0.6600,36.0928,23.2398,200.0000,0.0000
13/01/2008 13:00:00,0.7200,36.0935,23.2413,200.0000,0.0000
13/01/2008 14:00:00,0.7300,36.0941,23.2429,200.0000,0.0000
13/01/2008 15:00:00,0.7300,36.0947,23.2445,200.0000,0.0000
13/01/2008 16:00:00,0.7500,36.0954,23.2460,200.0000,0.0000
13/01/2008 17:00:00,0.7000,36.0960,23.2476,200.0000,0.0000
13/01/2008 18:00:00,0.7100,36.0966,23.2492,200.0000,0.0000
13/01/2008 19:00:00,0.7500,36.0972,23.2507,200.0000,0.0000
13/01/2008 20:00:00,0.7600,36.0979,23.2523,200.0000,0.0000
13/01/2008 21:00:00,0.7800,36.0985,23.2538,200.0000,0.0000
13/01/2008 22:00:00,0.8200,36.0991,23.2554,200.0000,0.0000
13/01/2008 23:00:00,0.8100,36.0998,23.2570,200.0000,0.0000
14/01/2008 00:00:00,0.8400,36.1004,23.2585,200.0000,0.0000
14/01/2008 01:00:00,0.8200,36.1010,23.2601,200.0000,0.0000
14/01/2008 02:00:00,0.7700,36.1016,23.2617,200.0000,0.0000
14/01/2008 03:00:00,0.7300,36.1023,23.2632,200.0000,0.0000
14/01/2008 04:00:00,0.6700,36.1029,23.2648,200.0000,0.0000
14/01/2008 05:00:00,0.6000,36.1035,23.2663,200.0000,0.0000
14/01/2008 06:00:00,0.5800,36.1041,23.2679,200.0000,0.0000
14/01/2008 07:00:00,0.5400,36.1048,23.2695,200.0000,0.0000
14/01/2008 08:00:00,0.5500,36.1047,23.2715,200.0000,0.0000
14/01/2008 09:00:00,0.6000,36.1043,23.2738,200.0000,0.0000
14/01/2008 10:00:00,0.6400,36.1039,23.2761,200.0000,0.0000
14/01/2008 11:00:00,0.6800,36.1035,23.2784,200.0000,0.0000
14/01/2008 12:00:00,0.7500,36.1031,23.2807,200.0000,0.0000
14/01/2008 13:00:00,0.7600,36.1027,23.2830,200.0000,0.0000
14/01/2008 14:00:00,0.7600,36.1024,23.2853,200.0000,0.0000
14/01/2008 15:00:00,0.7700,36.1020,23.2876,200.0000,0.0000
14/01/2008 16:00:00,0.7700,36.1016,23.2899,200.0000,0.0000
14/01/2008 17:00:00,0.7400,36.1012,23.2922,200.0000,0.0000
14/01/2008 18:00:00,0.7500,36.1008,23.2945,200.0000,0.0000
14/01/2008 19:00:00,0.7200,36.1004,23.2968,200.0000,0.0000
14/01/2008 20:00:00,0.7500,36.1000,23.2991,200.0000,0.0000
14/01/2008 21:00:00,0.7300,36.0996,23.3014,200.0000,0.0000
14/01/2008 22:00:00,0.6800,36.0992,23.3037,200.0000,0.0000
14/01/2008 23:00:00,0.6600,36.0988,23.3060,200.0000,0.0000
15/01/2008 00:00:00,0.6400,36.0984,23.3083,200.0000,0.0000
15/01/2008 01:00:00,0.6100,36.0980,23.3106,200.0000,0.0000
15/01/2008 02:00:00,0.5600,36.0976,23.3129,200.0000,0.0000
15/01/2008 03:00:00,0.5200,36.0972,23.3152,200.0000,0.0000
15/01/2008 04:00:00,0.4700,36.0968,23.3175,200.0000,0.0000
15/01/2008 05:00:00,0.4600,36.0964,23.3198,200.0000,0.0000
15/01/2008 06:00:00,0.4200,36.0960,23.3221,200.0000,0.0000
15/01/2008 07:00:00,0.4200,36.0956,23.3243,200.0000,0.0000
15/01/2008 08:00:00,0.4300,36.0952,23.3266,200.0000,0.0000
15/01/2008 09:00:00,0.4700,36.0948,23.3289,200.0000,0.0000
15/01/2008 10:00:00,0.5100,36.0944,23.3312,200.0000,0.0000
15/01/2008 11:00:00,0.5800,36.0940,23.3335,200.0000,0.0000
15/01/2008 12:00:00,0.6300,36.0937,23.3358,200.0000,0.0000
15/01/2008 13:00:00,0.6900,36.0933,23.3381,200.0000,0.0000
15/01/2008 14:00:00,0.7200,36.0929,23.3404,200.0000,0.0000
15/01/2008 15:00:00,0.7600,36.0925,23.3427,200.0000,0.0000
15/01/2008 16:00:00,0.7600,36.0921,23.3450,200.0000,0.0000
15/01/2008 17:00:00,0.7700,36.0917,23.3473,200.0000,0.0000
15/01/2008 18:00:00,0.7200,36.0913,23.3496,200.0000,0.0000
15/01/2008 19:00:00,0.6900,36.0909,23.3519,200.0000,0.0000
15/01/2008 20:00:00,0.6700,36.0905,23.3542,200.0000,0.0000
15/01/2008 21:00:00,0.5900,36.0901,23.3565,200.0000,0.0000
15/01/2008 22:00:00,0.5500,36.0897,23.3588,200.0000,0.0000
15/01/2008 23:00:00,0.5300,36.0893,23.3611,200.0000,0.0000
16/01/2008 00:00:00,0.4800,36.0889,23.3634,200.0000,0.0000
16/01/2008 01:00:00,0.4500,36.0885,23.3657,200.0000,0.0000
16/01/2008 02:00:00,0.4200,36.0881,23.3680,200.0000,0.0000
16/01/2008 03:00:00,0.4200,36.0877,23.3703,200.0000,0.0000
16/01/2008 04:00:00,0.4200,36.0873,23.3726,200.0000,0.0000
16/01/2008 05:00:00,0.4200,36.0869,23.3749,200.0000,0.0000
16/01/2008 06:00:00,0.4200,36.0865,23.3772,200.0000,0.0000
16/01/2008 07:00:00,0.4200,36.0861,23.3795,200.0000,0.0000
16/01/2008 08:00:00,0.4200,36.0857,23.3818,200.0000,0.0000
16/01/2008 09:00:00,0.4500,36.0854,23.3841,200.0000,0.0000
16/01/2008 10:00:00,0.5800,36.0850,23.3864,200.0000,0.0000
16/01/2008 11:00:00,0.6100,36.0846,23.3887,200.0000,0.0000
16/01/2008 12:00:00,0.6900,36.0842,23.3910,200.0000,0.0000
16/01/2008 13:00:00,0.8000,36.0838,23.3933,200.0000,0.0000
16/01/2008 14:00:00,0.8000,36.0834,23.3956,200.0000,0.0000
16/01/2008 15:00:00,0.8600,36.0830,23.3979,200.0000,0.0000
16/01/2008 16:00:00,0.9200,36.0826,23.4001,200.0000,0.0000
16/01/2008 17:00:00,0.9100,36.0822,23.4024,200.0000,0.0000
16/01/2008 18:00:00,0.9100,36.0818,23.4047,200.0000,0.0000
16/01/2008 19:00:00,0.8400,36.0814,23.4070,200.0000,0.0000
16/01/2008 20:00:00,0.8500,36.0810,23.4093,200.0000,0.0000
16/01/2008 21:00:00,0.7900,36.0806,23.4116,200.0000,0.0000
16/01/2008 22:00:00,0.7400,36.0802,23.4139,200.0000,0.0000
16/01/2008 23:00:00,0.6600,36.0798,23.4162,200.0000,0.0000
17/01/2008 00:00:00,0.5700,36.0794,23.4185,200.0000,0.0000
17/01/2008 01:00:00,0.5600,36.0790,23.4208,200.0000,0.0000
17/01/2008 02:00:00,0.5100,36.0786,23.4231,200.0000,0.0000
17/01/2008 03:00:00,0.4700,36.0782,23.4254,200.0000,0.0000
17/01/2008 04:00:00,0.4900,36.0778,23.4277,200.0000,0.0000
17/01/2008 05:00:00,0.4700,36.0774,23.4300,200.0000,0.0000
17/01/2008 06:00:00,0.5000,36.0771,23.4323,200.0000,0.0000
17/01/2008 07:00:00,0.5400,36.0767,23.4346,200.0000,0.0000
17/01/2008 08:00:00,0.5600,36.0763,23.4369,200.0000,0.0000
17/01/2008 09:00:00,0.6500,36.0759,23.4392,200.0000,0.0000
17/01/2008 10:00:00,0.7400,36.0755,23.4415,200.0000,0.0000
17/01/2008 11:00:00,0.8400,36.0751,23.4438,200.0000,0.0000
17/01/2008 12:00:00,0.8500,36.0747,23.4461,200.0000,0.0000
17/01/2008 13:00:00,0.9500,36.0743,23.4484,200.0000,0.0000
17/01/2008 14:00:00,1.0100,36.0739,23.4507,200.0000,0.0000
17/01/2008 15:00:00,1.0300,36.0735,23.4530,200.0000,0.0000
17/01/2008 16:00:00,1.1000,36.0731,23.4553,200.0000,0.0000
17/01/2008 17:00:00,1.1500,36.0727,23.4576,200.0000,0.0000
17/01/2008 18:00:00,1.1400,36.0723,23.4599,200.0000,0.0000
17/01/2008 19:00:00,1.1200,36.0719,23.4622,200.0000,0.0000
17/01/2008 20:00:00,1.0300,36.0715,23.4645,200.0000,0.0000
17/01/2008 21:00:00,0.9800,36.0711,23.4668,200.0000,0.0000
17/01/2008 22:00:00,0.9200,36.0707,23.4691,200.0000,0.0000
17/01/2008 23:00:00,0.7900,36.0703,23.4714,200.0000,0.0000
18/01/2008 00:00:00,0.7500,36.0699,23.4736,200.0000,0.0000
18/01/2008 01:00:00,0.6600,36.0695,23.4759,200.0000,0.0000
18/01/2008 02:00:00,0.5900,36.0691,23.4782,200.0000,0.0000
18/01/2008 03:00:00,0.5800,36.0688,23.4805,200.0000,0.0000
18/01/2008 04:00:00,0.5200,36.0684,23.4828,200.0000,0.0000
18/01/2008 05:00:00,0.5600,36.0680,23.4851,200.0000,0.0000
18/01/2008 06:00:00,0.5700,36.0676,23.4874,200.0000,0.0000
18/01/2008 07:00:00,0.6000,36.0672,23.4897,200.0000,0.0000
18/01/2008 08:00:00,0.6600,36.0668,23.4920,200.0000,0.0000
18/01/2008 09:00:00,0.7200,36.0664,23.4943,200.0000,0.0000
18/01/2008 10:00:00,0.7900,36.0660,23.4966,200.0000,0.0000
18/01/2008 11:00:00,0.8900,36.0656,23.4989,200.0000,0.0000
18/01/2008 12:00:00,0.9000,36.0652,23.5012,200.0000,0.0000
18/01/2008 13:00:00,0.9700,36.0648,23.5035,200.0000,0.0000
18/01/2008 14:00:00,1.0600,36.0644,23.5058,200.0000,0.0000
18/01/2008 15:00:00,1.0700,36.0640,23.5081,200.0000,0.0000
18/01/2008 16:00:00,1.1400,36.0636,23.5104,200.0000,0.0000
18/01/2008 17:00:00,1.1800,36.0632,23.5127,200.0000,0.0000
18/01/2008 18:00:00,1.2100,36.0628,23.5150,200.0000,0.0000
18/01/2008 19:00:00,1.2100,36.0624,23.5173,200.0000,0.0000
18/01/2008 20:00:00,1.1500,36.0620,23.5196,200.0000,0.0000
18/01/2008 21:00:00,1.0700,36.0616,23.5219,200.0000,0.0000
18/01/2008 22:00:00,0.9700,36.0612,23.5242,200.0000,0.0000
18/01/2008 23:00:00,0.8500,36.0608,23.5265,200.0000,0.0000
19/01/2008 00:00:00,0.7400,36.0605,23.5288,200.0000,0.0000
19/01/2008 01:00:00,0.6000,36.0601,23.5311,200.0000,0.0000
19/01/2008 02:00:00,0.5000,36.0597,23.5334,200.0000,0.0000
19/01/2008 03:00:00,0.4700,36.0593,23.5357,200.0000,0.0000
19/01/2008 04:00:00,0.4200,36.0589,23.5380,200.0000,0.0000
19/01/2008 05:00:00,0.4200,36.0585,23.5403,200.0000,0.0000
19/01/2008 06:00:00,0.4400,36.0581,23.5426,200.0000,0.0000
19/01/2008 07:00:00,0.4600,36.0577,23.5449,200.0000,0.0000
19/01/2008 08:00:00,0.4900,36.0573,23.5471,200.0000,0.0000
19/01/2008 09:00:00,0.5900,36.0569,23.5494,200.0000,0.0000
19/01/2008 10:00:00,0.6300,36.0565,23.5517,200.0000,0.0000
19/01/2008 11:00:00,0.7200,36.0561,23.5540,200.0000,0.0000
19/01/2008 12:00:00,0.8100,36.0557,23.5563,200.0000,0.0000
19/01/2008 13:00:00,0.8500,36.0553,23.5586,200.0000,0.0000
19/01/2008 14:00:00,0.9300,36.0549,23.5609,200.0000,0.0000
19/01/2008 15:00:00,1.0100,36.0545,23.5632,200.0000,0.0000
19/01/2008 16:00:00,1.0500,36.0541,23.5655,200.0000,0.0000
19/01/2008 17:00:00,1.1300,36.0537,23.5678,200.0000,0.0000
19/01/2008 18:00:00,1.1800,36.0533,23.5701,200.0000,0.0000
19/01/2008 19:00:00,1.1800,36.0529,23.5724,200.0000,0.0000
19/01/2008 20:00:00,1.1600,36.0525,23.5747,200.0000,0.0000
19/01/2008 21:00:00,1.1100,36.0521,23.5770,200.0000,0.0000
19/01/2008 22:00:00,1.0000,36.0518,23.5793,200.0000,0.0000
19/01/2008 23:00:00,0.8900,36.0514,23.5816,200.0000,0.0000
20/01/2008 00:00:00,0.7600,36.0510,23.5839,200.0000,0.0000
20/01/2008 01:00:00,0.6100,36.0506,23.5862,200.0000,0.0000
20/01/2008 02:00:00,0.4800,36.0502,23.5885,200.0000,0.0000
20/01/2008 03:00:00,0.4200,36.0498,23.5908,200.0000,0.0000
20/01/2008 04:00:00,0.4200,36.0494,23.5931,200.0000,0.0000
20/01/2008 05:00:00,0.4200,36.0490,23.5954,200.0000,0.0000
20/01/2008 06:00:00,0.4200,36.0486,23.5977,200.0000,0.0000
20/01/2008 07:00:00,0.4200,36.0482,23.6000,200.0000,0.0000
20/01/2008 08:00:00,0.4200,36.0478,23.6023,200.0000,0.0000
20/01/2008 09:00:00,0.4500,36.0474,23.6046,200.0000,0.0000
20/01/2008 10:00:00,0.5600,36.0470,23.6069,200.0000,0.0000
20/01/2008 11:00:00,0.6500,36.0466,23.6092,200.0000,0.0000
20/01/2008 12:00:00,0.6800,36.0462,23.6115,200.0000,0.0000
20/01/2008 13:00:00,0.8000,36.0458,23.6138,200.0000,0.0000
20/01/2008 14:00:00,0.8100,36.0454,23.6161,200.0000,0.0000
20/01/2008 15:00:00,0.8700,36.0450,23.6184,200.0000,0.0000
20/01/2008 16:00:00,1.0200,36.0446,23.6207,200.0000,0.0000
20/01/2008 17:00:00,1.0500,36.0442,23.6229,200.0000,0.0000
20/01/2008 18:00:00,1.1300,36.0438,23.6252,200.0000,0.0000
20/01/2008 19:00:00,1.2000,36.0435,23.6275,200.0000,0.0000
20/01/2008 20:00:00,1.1800,36.0431,23.6298,200.0000,0.0000
20/01/2008 21:00:00,1.1800,36.0427,23.6321,200.0000,0.0000
20/01/2008 22:00:00,1.1100,36.0423,23.6344,200.0000,0.0000
20/01/2008 23:00:00,0.9600,36.0419,23.6367,200.0000,0.0000
21/01/2008 00:00:00,0.8200,36.0415,23.6390,200.0000,0.0000
21/01/2008 01:00:00,0.7200,36.0411,23.6413,200.0000,0.0000
21/01/2008 02:00:00,0.5100,36.0407,23.6436,200.0000,0.0000
21/01/2008 03:00:00,0.4400,36.0403,23.6459,200.0000,0.0000
21/01/2008 04:00:00,0.4200,36.0399,23.6482,200.0000,0.0000
21/01/2008 05:00:00,0.4200,36.0395,23.6505,200.0000,0.0000
21/01/2008 06:00:00,0.4200,36.0391,23.6528,200.0000,0.0000
21/01/2008 07:00:00,0.4200,36.0387,23.6551,200.0000,0.0000
21/01/2008 08:00:00,0.4200,36.0383,23.6574,200.0000,0.0000
21/01/2008 09:00:00,0.4200,36.0379,23.6597,200.0000,0.0000
21/01/2008 10:00:00,0.5200,36.0397,23.6670,200.0000,0.0000
21/01/2008 11:00:00,0.6000,36.0417,23.6751,200.0000,0.0000
21/01/2008 12:00:00,0.6700,36.0438,23.6832,200.0000,0.0000
21/01/2008 13:00:00,0.7400,36.0459,23.6913,200.0000,0.0000
21/01/2008 14:00:00,0.7700,36.0480,23.6994,200.0000,0.0000
21/01/2008 15:00:00,0.8400,36.0501,23.7075,200.0000,0.0000
21/01/2008 16:00:00,0.9100,36.0521,23.7155,200.0000,0.0000
21/01/2008 17:00:00,1.0200,36.0542,23.7236,200.0000,0.0000
21/01/2008 18:00:00,1.1000,36.0563,23.7317,200.0000,0.0000
21/01/2008 19:00:00,1.1700,36.0584,23.7398,200.0000,0.0000
21/01/2008 20:00:00,1.2400,36.0604,23.7479,200.0000,0.0000
21/01/2008 21:00:00,1.2600,36.0625,23.7560,200.0000,0.0000
21/01/2008 22:00:00,1.1900,36.0646,23.7640,200.0000,0.0000
21/01/2008 23:00:00,1.1200,36.0667,23.7721,200.0000,0.0000
22/01/2008 00:00:00,1.0100,36.0687,23.7802,200.0000,0.0000
22/01/2008 01:00:00,0.8900,36.0708,23.7883,200.0000,0.0000
22/01/2008 02:00:00,0.7600,36.0729,23.7964,200.0000,0.0000
22/01/2008 03:00:00,0.6000,36.0750,23.8045,200.0000,0.0000
22/01/2008 04:00:00,0.5200,36.0770,23.8126,200.0000,0.0000
22/01/2008 05:00:00,0.4300,36.0791,23.8206,200.0000,0.0000
22/01/2008 06:00:00,0.4200,36.0812,23.8287,200.0000,0.0000
22/01/2008 07:00:00,0.4200,36.0833,23.8368,200.0000,0.0000
22/01/2008 08:00:00,0.4200,36.0854,23.8449,200.0000,0.0000
22/01/2008 09:00:00,0.5000,36.0874,23.8530,200.0000,0.0000
22/01/2008 10:00:00,0.5500,36.0895,23.8611,200.0000,0.0000
22/01/2008 11:00:00,0.7100,36.0916,23.8692,200.0000,0.0000
22/01/2008 12:00:00,0.7400,36.0937,23.8772,200.0000,0.0000
22/01/2008 13:00:00,0.8700,36.0957,23.8853,200.0000,0.0000
22/01/2008 14:00:00,0.8500,36.0978,23.8934,200.0000,0.0000
22/01/2008 15:00:00,0.8600,36.0999,23.9015,200.0000,0.0000
22/01/2008 16:00:00,0.9400,36.1020,23.9096,200.0000,0.0000
