ISOTime,flow,sal,temp,oxy,trc_ret
31/05/1987 00:00:00,0.344,0,NaN,200,0
01/06/1987 00:00:00,0.322,0,NaN,200,0
02/06/1987 00:00:00,0.307,0,NaN,200,0
03/06/1987 00:00:00,0.301,0,NaN,200,0
04/06/1987 00:00:00,0.312,0,NaN,200,0
05/06/1987 00:00:00,0.316,0,NaN,200,0
06/06/1987 00:00:00,0.575,0,NaN,200,0
07/06/1987 00:00:00,0.913,0,NaN,200,0
08/06/1987 00:00:00,0.89,0,NaN,200,0
09/06/1987 00:00:00,0.796,0,NaN,200,0
10/06/1987 00:00:00,0.579,0,NaN,200,0
11/06/1987 00:00:00,0.454,0,NaN,200,0
12/06/1987 00:00:00,0.343,0,NaN,200,0
13/06/1987 00:00:00,0.355,0,NaN,200,0
14/06/1987 00:00:00,0.399,0,NaN,200,0
15/06/1987 00:00:00,0.534,0,NaN,200,0
16/06/1987 00:00:00,1.231,0,NaN,200,0
17/06/1987 00:00:00,2.247,0,NaN,200,0
18/06/1987 00:00:00,4.834,0,NaN,200,0
19/06/1987 00:00:00,14.565,0,NaN,200,0
20/06/1987 00:00:00,13.165,0,NaN,200,0
21/06/1987 00:00:00,11.171,0,NaN,200,0
22/06/1987 00:00:00,8.824,0,NaN,200,0
23/06/1987 00:00:00,4.803,0,NaN,200,0
24/06/1987 00:00:00,2.466,0,NaN,200,0
25/06/1987 00:00:00,2.432,0,NaN,200,0
26/06/1987 00:00:00,2.348,0,NaN,200,0
27/06/1987 00:00:00,1.773,0,NaN,200,0
28/06/1987 00:00:00,2.368,0,NaN,200,0
29/06/1987 00:00:00,2.102,0,NaN,200,0
30/06/1987 00:00:00,1.717,0,NaN,200,0
01/07/1987 00:00:00,1.245,0,NaN,200,0
02/07/1987 00:00:00,3.383,0,NaN,200,0
03/07/1987 00:00:00,6.975,0,NaN,200,0
04/07/1987 00:00:00,18.28,0,NaN,200,0
05/07/1987 00:00:00,6.94,0,NaN,200,0
06/07/1987 00:00:00,3.016,0,NaN,200,0
07/07/1987 00:00:00,2.19,0,NaN,200,0
08/07/1987 00:00:00,26.577,0,NaN,200,0
09/07/1987 00:00:00,17.151,0,NaN,200,0
10/07/1987 00:00:00,7.399,0,NaN,200,0
11/07/1987 00:00:00,4.085,0,NaN,200,0
12/07/1987 00:00:00,3.488,0,NaN,200,0
13/07/1987 00:00:00,6.79,0,NaN,200,0
14/07/1987 00:00:00,6.493,0,NaN,200,0
15/07/1987 00:00:00,5.726,0,NaN,200,0
16/07/1987 00:00:00,8.425,0,NaN,200,0
17/07/1987 00:00:00,4.656,0,NaN,200,0
18/07/1987 00:00:00,2.892,0,NaN,200,0
19/07/1987 00:00:00,2.078,0,NaN,200,0
20/07/1987 00:00:00,1.66,0,NaN,200,0
21/07/1987 00:00:00,1.44,0,NaN,200,0
22/07/1987 00:00:00,1.51,0,NaN,200,0
23/07/1987 00:00:00,2.503,0,NaN,200,0
24/07/1987 00:00:00,7.478,0,NaN,200,0
25/07/1987 00:00:00,3.351,0,NaN,200,0
26/07/1987 00:00:00,2.073,0,NaN,200,0
27/07/1987 00:00:00,1.618,0,NaN,200,0
28/07/1987 00:00:00,1.473,0,NaN,200,0
29/07/1987 00:00:00,34.249,0,NaN,200,0
30/07/1987 00:00:00,64.495,0,NaN,200,0
31/07/1987 00:00:00,46.742,0,NaN,200,0
01/08/1987 00:00:00,28.635,0,NaN,200,0
02/08/1987 00:00:00,11.734,0,NaN,200,0
03/08/1987 00:00:00,7.503,0,NaN,200,0
04/08/1987 00:00:00,5.046,0,NaN,200,0
05/08/1987 00:00:00,3.907,0,NaN,200,0
06/08/1987 00:00:00,3.226,0,NaN,200,0
07/08/1987 00:00:00,2.656,0,NaN,200,0
08/08/1987 00:00:00,2.255,0,NaN,200,0
09/08/1987 00:00:00,1.984,0,NaN,200,0
10/08/1987 00:00:00,1.812,0,NaN,200,0
11/08/1987 00:00:00,1.676,0,NaN,200,0
12/08/1987 00:00:00,10.498,0,NaN,200,0
13/08/1987 00:00:00,47.581,0,NaN,200,0
14/08/1987 00:00:00,18.594,0,NaN,200,0
15/08/1987 00:00:00,8.411,0,NaN,200,0
16/08/1987 00:00:00,5.787,0,NaN,200,0
17/08/1987 00:00:00,4.383,0,NaN,200,0
18/08/1987 00:00:00,3.599,0,NaN,200,0
19/08/1987 00:00:00,3.074,0,NaN,200,0
20/08/1987 00:00:00,3.726,0,NaN,200,0
21/08/1987 00:00:00,11.381,0,NaN,200,0
22/08/1987 00:00:00,7.53,0,NaN,200,0
23/08/1987 00:00:00,4.329,0,NaN,200,0
24/08/1987 00:00:00,3.398,0,NaN,200,0
25/08/1987 00:00:00,17.181,0,NaN,200,0
26/08/1987 00:00:00,20.38,0,NaN,200,0
27/08/1987 00:00:00,9.284,0,NaN,200,0
28/08/1987 00:00:00,5.854,0,NaN,200,0
29/08/1987 00:00:00,4.486,0,NaN,200,0
30/08/1987 00:00:00,3.915,0,NaN,200,0
31/08/1987 00:00:00,3.312,0,NaN,200,0
01/09/1987 00:00:00,2.928,0,NaN,200,0
02/09/1987 00:00:00,2.531,0,NaN,200,0
03/09/1987 00:00:00,2.197,0,NaN,200,0
04/09/1987 00:00:00,2.028,0,NaN,200,0
05/09/1987 00:00:00,1.907,0,NaN,200,0
06/09/1987 00:00:00,1.786,0,NaN,200,0
07/09/1987 00:00:00,1.655,0,NaN,200,0
08/09/1987 00:00:00,1.57,0,NaN,200,0
09/09/1987 00:00:00,1.493,0,NaN,200,0
10/09/1987 00:00:00,1.425,0,NaN,200,0
11/09/1987 00:00:00,1.348,0,NaN,200,0
12/09/1987 00:00:00,1.3,0,NaN,200,0
13/09/1987 00:00:00,1.227,0,NaN,200,0
14/09/1987 00:00:00,1.116,0,NaN,200,0
15/09/1987 00:00:00,1.07,0,NaN,200,0
16/09/1987 00:00:00,1.034,0,NaN,200,0
17/09/1987 00:00:00,1.095,0,NaN,200,0
18/09/1987 00:00:00,1.237,0,NaN,200,0
19/09/1987 00:00:00,1.366,0,NaN,200,0
20/09/1987 00:00:00,1.257,0,NaN,200,0
21/09/1987 00:00:00,1.194,0,NaN,200,0
22/09/1987 00:00:00,1.078,0,NaN,200,0
23/09/1987 00:00:00,3.068,0,NaN,200,0
24/09/1987 00:00:00,5.541,0,NaN,200,0
25/09/1987 00:00:00,2.602,0,NaN,200,0
26/09/1987 00:00:00,6.295,0,NaN,200,0
27/09/1987 00:00:00,10.397,0,NaN,200,0
28/09/1987 00:00:00,4.711,0,NaN,200,0
29/09/1987 00:00:00,2.873,0,NaN,200,0
30/09/1987 00:00:00,2.11,0,NaN,200,0
01/10/1987 00:00:00,1.784,0,NaN,200,0
02/10/1987 00:00:00,1.553,0,NaN,200,0
03/10/1987 00:00:00,1.501,0,NaN,200,0
04/10/1987 00:00:00,1.606,0,NaN,200,0
05/10/1987 00:00:00,1.442,0,NaN,200,0
06/10/1987 00:00:00,1.284,0,NaN,200,0
07/10/1987 00:00:00,1.148,0,NaN,200,0
08/10/1987 00:00:00,1.099,0,NaN,200,0
09/10/1987 00:00:00,1.068,0,NaN,200,0
10/10/1987 00:00:00,1.052,0,NaN,200,0
11/10/1987 00:00:00,1.017,0,NaN,200,0
12/10/1987 00:00:00,0.919,0,NaN,200,0
13/10/1987 00:00:00,0.82,0,NaN,200,0
14/10/1987 00:00:00,0.991,0,NaN,200,0
15/10/1987 00:00:00,1.542,0,NaN,200,0
16/10/1987 00:00:00,1.364,0,NaN,200,0
17/10/1987 00:00:00,1.184,0,NaN,200,0
18/10/1987 00:00:00,1.082,0,NaN,200,0
19/10/1987 00:00:00,0.983,0,NaN,200,0
20/10/1987 00:00:00,0.827,0,NaN,200,0
21/10/1987 00:00:00,0.739,0,NaN,200,0
22/10/1987 00:00:00,0.838,0,NaN,200,0
23/10/1987 00:00:00,0.848,0,NaN,200,0
24/10/1987 00:00:00,0.914,0,NaN,200,0
25/10/1987 00:00:00,1.063,0,NaN,200,0
26/10/1987 00:00:00,0.755,0,NaN,200,0
27/10/1987 00:00:00,0.647,0,NaN,200,0
28/10/1987 00:00:00,0.704,0,NaN,200,0
29/10/1987 00:00:00,0.662,0,NaN,200,0
30/10/1987 00:00:00,0.7,0,NaN,200,0
31/10/1987 00:00:00,0.8,0,NaN,200,0
01/11/1987 00:00:00,1.034,0,NaN,200,0
02/11/1987 00:00:00,1.064,0,NaN,200,0
03/11/1987 00:00:00,0.783,0,NaN,200,0
04/11/1987 00:00:00,0.628,0,NaN,200,0
05/11/1987 00:00:00,0.508,0,NaN,200,0
06/11/1987 00:00:00,0.519,0,NaN,200,0
07/11/1987 00:00:00,0.544,0,NaN,200,0
08/11/1987 00:00:00,0.559,0,NaN,200,0
09/11/1987 00:00:00,0.597,0,NaN,200,0
10/11/1987 00:00:00,0.613,0,NaN,200,0
11/11/1987 00:00:00,0.602,0,NaN,200,0
12/11/1987 00:00:00,0.61,0,NaN,200,0
13/11/1987 00:00:00,0.631,0,NaN,200,0
14/11/1987 00:00:00,0.664,0,NaN,200,0
15/11/1987 00:00:00,0.616,0,NaN,200,0
16/11/1987 00:00:00,0.668,0,NaN,200,0
17/11/1987 00:00:00,0.704,0,NaN,200,0
18/11/1987 00:00:00,0.67,0,NaN,200,0
19/11/1987 00:00:00,0.712,0,NaN,200,0
20/11/1987 00:00:00,0.598,0,NaN,200,0
21/11/1987 00:00:00,0.66,0,NaN,200,0
22/11/1987 00:00:00,0.504,0,NaN,200,0
23/11/1987 00:00:00,0.53,0,NaN,200,0
24/11/1987 00:00:00,0.474,0,NaN,200,0
25/11/1987 00:00:00,0.413,0,NaN,200,0
26/11/1987 00:00:00,0.414,0,NaN,200,0
27/11/1987 00:00:00,0.476,0,NaN,200,0
28/11/1987 00:00:00,0.622,0,NaN,200,0
29/11/1987 00:00:00,0.724,0,NaN,200,0
30/11/1987 00:00:00,1.131,0,NaN,200,0
01/12/1987 00:00:00,0.765,0,NaN,200,0
02/12/1987 00:00:00,0.56,0,NaN,200,0
03/12/1987 00:00:00,0.489,0,NaN,200,0
04/12/1987 00:00:00,0.386,0,NaN,200,0
05/12/1987 00:00:00,0.427,0,NaN,200,0
06/12/1987 00:00:00,0.419,0,NaN,200,0
07/12/1987 00:00:00,0.422,0,NaN,200,0
08/12/1987 00:00:00,0.526,0,NaN,200,0
09/12/1987 00:00:00,0.576,0,NaN,200,0
10/12/1987 00:00:00,0.577,0,NaN,200,0
11/12/1987 00:00:00,0.637,0,NaN,200,0
12/12/1987 00:00:00,0.617,0,NaN,200,0
13/12/1987 00:00:00,0.617,0,NaN,200,0
14/12/1987 00:00:00,0.562,0,NaN,200,0
15/12/1987 00:00:00,0.567,0,NaN,200,0
16/12/1987 00:00:00,0.567,0,NaN,200,0
17/12/1987 00:00:00,0.533,0,NaN,200,0
18/12/1987 00:00:00,0.419,0,NaN,200,0
19/12/1987 00:00:00,0.447,0,NaN,200,0
20/12/1987 00:00:00,0.487,0,NaN,200,0
21/12/1987 00:00:00,0.462,0,NaN,200,0
22/12/1987 00:00:00,0.502,0,NaN,200,0
23/12/1987 00:00:00,0.532,0,NaN,200,0
24/12/1987 00:00:00,1.018,0,NaN,200,0
25/12/1987 00:00:00,1.536,0,NaN,200,0
26/12/1987 00:00:00,0.832,0,NaN,200,0
27/12/1987 00:00:00,0.627,0,NaN,200,0
28/12/1987 00:00:00,0.449,0,NaN,200,0
29/12/1987 00:00:00,0.336,0,NaN,200,0
30/12/1987 00:00:00,0.385,0,NaN,200,0
31/12/1987 00:00:00,0.42,0,NaN,200,0
01/01/1988 00:00:00,0.586,0,NaN,200,0
02/01/1988 00:00:00,0.644,0,NaN,200,0
03/01/1988 00:00:00,0.463,0,NaN,200,0
04/01/1988 00:00:00,0.518,0,NaN,200,0
05/01/1988 00:00:00,0.464,0,NaN,200,0
06/01/1988 00:00:00,0.538,0,NaN,200,0
07/01/1988 00:00:00,0.503,0,NaN,200,0
08/01/1988 00:00:00,0.549,0,NaN,200,0
09/01/1988 00:00:00,0.474,0,NaN,200,0
10/01/1988 00:00:00,0.499,0,NaN,200,0
11/01/1988 00:00:00,0.541,0,NaN,200,0
12/01/1988 00:00:00,0.49,0,NaN,200,0
13/01/1988 00:00:00,0.529,0,NaN,200,0
14/01/1988 00:00:00,0.546,0,NaN,200,0
15/01/1988 00:00:00,0.557,0,NaN,200,0
16/01/1988 00:00:00,0.505,0,NaN,200,0
17/01/1988 00:00:00,0.529,0,NaN,200,0
18/01/1988 00:00:00,0.453,0,NaN,200,0
19/01/1988 00:00:00,0.451,0,NaN,200,0
20/01/1988 00:00:00,0.556,0,NaN,200,0
21/01/1988 00:00:00,0.558,0,NaN,200,0
22/01/1988 00:00:00,0.437,0,NaN,200,0
23/01/1988 00:00:00,0.429,0,NaN,200,0
24/01/1988 00:00:00,0.411,0,NaN,200,0
25/01/1988 00:00:00,0.37,0,NaN,200,0
26/01/1988 00:00:00,0.346,0,NaN,200,0
27/01/1988 00:00:00,0.321,0,NaN,200,0
28/01/1988 00:00:00,0.354,0,NaN,200,0
29/01/1988 00:00:00,0.44,0,NaN,200,0
30/01/1988 00:00:00,0.477,0,NaN,200,0
31/01/1988 00:00:00,0.481,0,NaN,200,0
01/02/1988 00:00:00,0.461,0,NaN,200,0
02/02/1988 00:00:00,0.476,0,NaN,200,0
03/02/1988 00:00:00,0.461,0,NaN,200,0
04/02/1988 00:00:00,0.399,0,NaN,200,0
05/02/1988 00:00:00,0.52,0,NaN,200,0
06/02/1988 00:00:00,0.467,0,NaN,200,0
07/02/1988 00:00:00,0.469,0,NaN,200,0
08/02/1988 00:00:00,0.46,0,NaN,200,0
09/02/1988 00:00:00,0.506,0,NaN,200,0
10/02/1988 00:00:00,0.507,0,NaN,200,0
11/02/1988 00:00:00,0.529,0,NaN,200,0
12/02/1988 00:00:00,0.487,0,NaN,200,0
13/02/1988 00:00:00,0.46,0,NaN,200,0
14/02/1988 00:00:00,0.375,0,NaN,200,0
15/02/1988 00:00:00,0.392,0,NaN,200,0
16/02/1988 00:00:00,0.36,0,NaN,200,0
17/02/1988 00:00:00,0.416,0,NaN,200,0
18/02/1988 00:00:00,0.423,0,NaN,200,0
19/02/1988 00:00:00,0.457,0,NaN,200,0
20/02/1988 00:00:00,0.425,0,NaN,200,0
21/02/1988 00:00:00,0.392,0,NaN,200,0
22/02/1988 00:00:00,0.397,0,NaN,200,0
23/02/1988 00:00:00,0.408,0,NaN,200,0
24/02/1988 00:00:00,0.326,0,NaN,200,0
25/02/1988 00:00:00,0.408,0,NaN,200,0
26/02/1988 00:00:00,0.341,0,NaN,200,0
27/02/1988 00:00:00,0.36,0,NaN,200,0
28/02/1988 00:00:00,0.466,0,NaN,200,0
29/02/1988 00:00:00,0.501,0,NaN,200,0
01/03/1988 00:00:00,0.481,0,NaN,200,0
02/03/1988 00:00:00,0.421,0,NaN,200,0
03/03/1988 00:00:00,0.305,0,NaN,200,0
04/03/1988 00:00:00,0.294,0,NaN,200,0
05/03/1988 00:00:00,0.32,0,NaN,200,0
06/03/1988 00:00:00,0.335,0,NaN,200,0
07/03/1988 00:00:00,0.356,0,NaN,200,0
08/03/1988 00:00:00,0.38,0,NaN,200,0
09/03/1988 00:00:00,0.334,0,NaN,200,0
10/03/1988 00:00:00,0.363,0,NaN,200,0
11/03/1988 00:00:00,0.364,0,NaN,200,0
12/03/1988 00:00:00,0.338,0,NaN,200,0
13/03/1988 00:00:00,0.376,0,NaN,200,0
14/03/1988 00:00:00,0.404,0,NaN,200,0
15/03/1988 00:00:00,0.369,0,NaN,200,0
16/03/1988 00:00:00,0.364,0,NaN,200,0
17/03/1988 00:00:00,0.399,0,NaN,200,0
18/03/1988 00:00:00,0.387,0,NaN,200,0
19/03/1988 00:00:00,0.499,0,NaN,200,0
20/03/1988 00:00:00,0.545,0,NaN,200,0
21/03/1988 00:00:00,0.417,0,NaN,200,0
22/03/1988 00:00:00,0.486,0,NaN,200,0
23/03/1988 00:00:00,0.476,0,NaN,200,0
24/03/1988 00:00:00,0.784,0,NaN,200,0
25/03/1988 00:00:00,0.805,0,NaN,200,0
26/03/1988 00:00:00,0.586,0,NaN,200,0
27/03/1988 00:00:00,0.444,0,NaN,200,0
28/03/1988 00:00:00,0.376,0,NaN,200,0
29/03/1988 00:00:00,0.273,0,NaN,200,0
30/03/1988 00:00:00,0.306,0,NaN,200,0
31/03/1988 00:00:00,0.368,0,NaN,200,0
01/04/1988 00:00:00,0.292,0,NaN,200,0
02/04/1988 00:00:00,0.266,0,NaN,200,0
03/04/1988 00:00:00,0.297,0,NaN,200,0
04/04/1988 00:00:00,0.267,0,NaN,200,0
05/04/1988 00:00:00,0.276,0,NaN,200,0
06/04/1988 00:00:00,0.295,0,NaN,200,0
07/04/1988 00:00:00,0.301,0,NaN,200,0
08/04/1988 00:00:00,0.349,0,NaN,200,0
09/04/1988 00:00:00,0.331,0,NaN,200,0
10/04/1988 00:00:00,0.338,0,NaN,200,0
11/04/1988 00:00:00,0.412,0,NaN,200,0
12/04/1988 00:00:00,0.369,0,NaN,200,0
13/04/1988 00:00:00,0.466,0,NaN,200,0
14/04/1988 00:00:00,0.465,0,NaN,200,0
15/04/1988 00:00:00,0.439,0,NaN,200,0
16/04/1988 00:00:00,0.395,0,NaN,200,0
17/04/1988 00:00:00,0.355,0,NaN,200,0
18/04/1988 00:00:00,0.26,0,NaN,200,0
19/04/1988 00:00:00,0.262,0,NaN,200,0
20/04/1988 00:00:00,0.27,0,NaN,200,0
21/04/1988 00:00:00,0.342,0,NaN,200,0
22/04/1988 00:00:00,0.472,0,NaN,200,0
23/04/1988 00:00:00,0.281,0,NaN,200,0
24/04/1988 00:00:00,0.264,0,NaN,200,0
25/04/1988 00:00:00,0.267,0,NaN,200,0
26/04/1988 00:00:00,0.262,0,NaN,200,0
27/04/1988 00:00:00,0.269,0,NaN,200,0
28/04/1988 00:00:00,2.005,0,NaN,200,0
29/04/1988 00:00:00,10.368,0,NaN,200,0
30/04/1988 00:00:00,3.177,0,NaN,200,0
01/05/1988 00:00:00,0.97,0,NaN,200,0
02/05/1988 00:00:00,0.535,0,NaN,200,0
03/05/1988 00:00:00,0.42,0,NaN,200,0
04/05/1988 00:00:00,0.351,0,NaN,200,0
05/05/1988 00:00:00,0.332,0,NaN,200,0
06/05/1988 00:00:00,0.319,0,NaN,200,0
07/05/1988 00:00:00,0.337,0,NaN,200,0
08/05/1988 00:00:00,0.321,0,NaN,200,0
09/05/1988 00:00:00,0.304,0,NaN,200,0
10/05/1988 00:00:00,0.286,0,NaN,200,0
11/05/1988 00:00:00,0.288,0,NaN,200,0
12/05/1988 00:00:00,5.888,0,NaN,200,0
13/05/1988 00:00:00,20.028,0,NaN,200,0
14/05/1988 00:00:00,17.971,0,NaN,200,0
15/05/1988 00:00:00,17.407,0,NaN,200,0
16/05/1988 00:00:00,14.155,0,NaN,200,0
17/05/1988 00:00:00,11.712,0,NaN,200,0
18/05/1988 00:00:00,19.102,0,NaN,200,0
19/05/1988 00:00:00,7.58,0,NaN,200,0
20/05/1988 00:00:00,10.568,0,NaN,200,0
21/05/1988 00:00:00,21.717,0,NaN,200,0
22/05/1988 00:00:00,9.547,0,NaN,200,0
23/05/1988 00:00:00,5.515,0,NaN,200,0
24/05/1988 00:00:00,3.457,0,NaN,200,0
25/05/1988 00:00:00,2.876,0,NaN,200,0
26/05/1988 00:00:00,5.463,0,NaN,200,0
27/05/1988 00:00:00,5.849,0,NaN,200,0
28/05/1988 00:00:00,3.024,0,NaN,200,0
29/05/1988 00:00:00,2.062,0,NaN,200,0
30/05/1988 00:00:00,2.079,0,NaN,200,0
31/05/1988 00:00:00,4.716,0,NaN,200,0
01/06/1988 00:00:00,38.644,0,NaN,200,0
02/06/1988 00:00:00,66.022,0,NaN,200,0
03/06/1988 00:00:00,54.235,0,NaN,200,0
04/06/1988 00:00:00,19.385,0,NaN,200,0
05/06/1988 00:00:00,9.64,0,NaN,200,0
06/06/1988 00:00:00,8.811,0,NaN,200,0
07/06/1988 00:00:00,17.326,0,NaN,200,0
08/06/1988 00:00:00,41.628,0,NaN,200,0
09/06/1988 00:00:00,20.003,0,NaN,200,0
10/06/1988 00:00:00,48.338,0,NaN,200,0
11/06/1988 00:00:00,56.816,0,NaN,200,0
12/06/1988 00:00:00,28.261,0,NaN,200,0
13/06/1988 00:00:00,53.038,0,NaN,200,0
14/06/1988 00:00:00,62.343,0,NaN,200,0
15/06/1988 00:00:00,37.575,0,NaN,200,0
16/06/1988 00:00:00,58.498,0,NaN,200,0
17/06/1988 00:00:00,39.519,0,NaN,200,0
18/06/1988 00:00:00,21.236,0,NaN,200,0
19/06/1988 00:00:00,14.718,0,NaN,200,0
20/06/1988 00:00:00,21.379,0,NaN,200,0
21/06/1988 00:00:00,12.44,0,NaN,200,0
22/06/1988 00:00:00,9.857,0,NaN,200,0
23/06/1988 00:00:00,9.024,0,NaN,200,0
24/06/1988 00:00:00,10.986,0,NaN,200,0
25/06/1988 00:00:00,60.218,0,NaN,200,0
26/06/1988 00:00:00,62.847,0,NaN,200,0
27/06/1988 00:00:00,25.663,0,NaN,200,0
28/06/1988 00:00:00,13.995,0,NaN,200,0
29/06/1988 00:00:00,10.871,0,NaN,200,0
30/06/1988 00:00:00,9.035,0,NaN,200,0
01/07/1988 00:00:00,7.606,0,NaN,200,0
02/07/1988 00:00:00,6.456,0,NaN,200,0
03/07/1988 00:00:00,5.712,0,NaN,200,0
04/07/1988 00:00:00,5.173,0,NaN,200,0
05/07/1988 00:00:00,5.566,0,NaN,200,0
06/07/1988 00:00:00,6.329,0,NaN,200,0
07/07/1988 00:00:00,26.173,0,NaN,200,0
08/07/1988 00:00:00,35.268,0,NaN,200,0
09/07/1988 00:00:00,18.59,0,NaN,200,0
10/07/1988 00:00:00,12.535,0,NaN,200,0
11/07/1988 00:00:00,9.921,0,NaN,200,0
12/07/1988 00:00:00,8.665,0,NaN,200,0
13/07/1988 00:00:00,14.152,0,NaN,200,0
14/07/1988 00:00:00,12.519,0,NaN,200,0
15/07/1988 00:00:00,22.217,0,NaN,200,0
16/07/1988 00:00:00,18.032,0,NaN,200,0
17/07/1988 00:00:00,18.115,0,NaN,200,0
18/07/1988 00:00:00,31.11,0,NaN,200,0
19/07/1988 00:00:00,16.61,0,NaN,200,0
20/07/1988 00:00:00,11.721,0,NaN,200,0
21/07/1988 00:00:00,9.364,0,NaN,200,0
22/07/1988 00:00:00,7.997,0,NaN,200,0
23/07/1988 00:00:00,28.87,0,NaN,200,0
24/07/1988 00:00:00,97.425,0,NaN,200,0
25/07/1988 00:00:00,121.124,0,NaN,200,0
26/07/1988 00:00:00,69.872,0,NaN,200,0
27/07/1988 00:00:00,28.34,0,NaN,200,0
28/07/1988 00:00:00,26.207,0,NaN,200,0
29/07/1988 00:00:00,17.358,0,NaN,200,0
30/07/1988 00:00:00,13.217,0,NaN,200,0
31/07/1988 00:00:00,11.439,0,NaN,200,0
01/08/1988 00:00:00,10.33,0,NaN,200,0
02/08/1988 00:00:00,9.448,0,NaN,200,0
03/08/1988 00:00:00,8.364,0,NaN,200,0
04/08/1988 00:00:00,7.545,0,NaN,200,0
05/08/1988 00:00:00,6.717,0,NaN,200,0
06/08/1988 00:00:00,6.197,0,NaN,200,0
07/08/1988 00:00:00,5.68,0,NaN,200,0
08/08/1988 00:00:00,5.171,0,NaN,200,0
09/08/1988 00:00:00,4.949,0,NaN,200,0
10/08/1988 00:00:00,7.822,0,NaN,200,0
11/08/1988 00:00:00,7.228,0,NaN,200,0
12/08/1988 00:00:00,36.057,0,NaN,200,0
13/08/1988 00:00:00,33.738,0,NaN,200,0
14/08/1988 00:00:00,25.903,0,NaN,200,0
15/08/1988 00:00:00,50.601,0,NaN,200,0
16/08/1988 00:00:00,43.769,0,NaN,200,0
17/08/1988 00:00:00,22.029,0,NaN,200,0
18/08/1988 00:00:00,14.686,0,NaN,200,0
19/08/1988 00:00:00,12.513,0,NaN,200,0
20/08/1988 00:00:00,13.045,0,NaN,200,0
21/08/1988 00:00:00,13.456,0,NaN,200,0
22/08/1988 00:00:00,10.559,0,NaN,200,0
23/08/1988 00:00:00,9.485,0,NaN,200,0
24/08/1988 00:00:00,9.119,0,NaN,200,0
25/08/1988 00:00:00,16.343,0,NaN,200,0
26/08/1988 00:00:00,17.011,0,NaN,200,0
27/08/1988 00:00:00,11.519,0,NaN,200,0
28/08/1988 00:00:00,9.626,0,NaN,200,0
29/08/1988 00:00:00,21.198,0,NaN,200,0
30/08/1988 00:00:00,28.447,0,NaN,200,0
31/08/1988 00:00:00,14.744,0,NaN,200,0
01/09/1988 00:00:00,11.297,0,NaN,200,0
02/09/1988 00:00:00,9.737,0,NaN,200,0
03/09/1988 00:00:00,8.694,0,NaN,200,0
04/09/1988 00:00:00,7.687,0,NaN,200,0
05/09/1988 00:00:00,7.885,0,NaN,200,0
06/09/1988 00:00:00,16.293,0,NaN,200,0
07/09/1988 00:00:00,13.67,0,NaN,200,0
08/09/1988 00:00:00,11.658,0,NaN,200,0
09/09/1988 00:00:00,20.561,0,NaN,200,0
10/09/1988 00:00:00,24.631,0,NaN,200,0
11/09/1988 00:00:00,15.441,0,NaN,200,0
12/09/1988 00:00:00,12.394,0,NaN,200,0
13/09/1988 00:00:00,10.424,0,NaN,200,0
14/09/1988 00:00:00,9.182,0,NaN,200,0
15/09/1988 00:00:00,11.405,0,NaN,200,0
16/09/1988 00:00:00,10.633,0,NaN,200,0
17/09/1988 00:00:00,10.312,0,NaN,200,0
18/09/1988 00:00:00,9.842,0,NaN,200,0
19/09/1988 00:00:00,8.584,0,NaN,200,0
20/09/1988 00:00:00,7.761,0,NaN,200,0
21/09/1988 00:00:00,9.031,0,NaN,200,0
22/09/1988 00:00:00,20.851,0,NaN,200,0
23/09/1988 00:00:00,21.912,0,NaN,200,0
24/09/1988 00:00:00,13.633,0,NaN,200,0
25/09/1988 00:00:00,12.968,0,NaN,200,0
26/09/1988 00:00:00,15.767,0,NaN,200,0
27/09/1988 00:00:00,19.759,0,NaN,200,0
28/09/1988 00:00:00,31.799,0,NaN,200,0
29/09/1988 00:00:00,31.382,0,NaN,200,0
30/09/1988 00:00:00,41.301,0,NaN,200,0
01/10/1988 00:00:00,22.434,0,NaN,200,0
02/10/1988 00:00:00,15.621,0,NaN,200,0
03/10/1988 00:00:00,15.721,0,NaN,200,0
04/10/1988 00:00:00,16.315,0,NaN,200,0
05/10/1988 00:00:00,16.845,0,NaN,200,0
06/10/1988 00:00:00,21.551,0,NaN,200,0
07/10/1988 00:00:00,27.892,0,NaN,200,0
08/10/1988 00:00:00,16.493,0,NaN,200,0
09/10/1988 00:00:00,13.768,0,NaN,200,0
10/10/1988 00:00:00,12.672,0,NaN,200,0
11/10/1988 00:00:00,11.428,0,NaN,200,0
12/10/1988 00:00:00,11.599,0,NaN,200,0
13/10/1988 00:00:00,11.064,0,NaN,200,0
14/10/1988 00:00:00,10.333,0,NaN,200,0
15/10/1988 00:00:00,11.01,0,NaN,200,0
16/10/1988 00:00:00,10.901,0,NaN,200,0
17/10/1988 00:00:00,10.601,0,NaN,200,0
18/10/1988 00:00:00,10.377,0,NaN,200,0
19/10/1988 00:00:00,8.736,0,NaN,200,0
20/10/1988 00:00:00,10.65,0,NaN,200,0
21/10/1988 00:00:00,10.384,0,NaN,200,0
22/10/1988 00:00:00,9.014,0,NaN,200,0
23/10/1988 00:00:00,8.186,0,NaN,200,0
24/10/1988 00:00:00,7.463,0,NaN,200,0
25/10/1988 00:00:00,6.799,0,NaN,200,0
26/10/1988 00:00:00,6.442,0,NaN,200,0
27/10/1988 00:00:00,5.92,0,NaN,200,0
28/10/1988 00:00:00,5.605,0,NaN,200,0
