ISOTime,flow,sal,temp,oxy,trc_ret
03/03/1984 00:00:00,0.04188,0,NaN,200,0
04/03/1984 00:00:00,0.04259,0,NaN,200,0
05/03/1984 00:00:00,0.0702,0,NaN,200,0
06/03/1984 00:00:00,0.08162,0,NaN,200,0
07/03/1984 00:00:00,0.08404,0,NaN,200,0
08/03/1984 00:00:00,0.09313,0,NaN,200,0
09/03/1984 00:00:00,0.09572,0,NaN,200,0
10/03/1984 00:00:00,0.10343,0,NaN,200,0
11/03/1984 00:00:00,0.09069,0,NaN,200,0
12/03/1984 00:00:00,0.06667,0,NaN,200,0
13/03/1984 00:00:00,0.04927,0,NaN,200,0
14/03/1984 00:00:00,0.04694,0,NaN,200,0
15/03/1984 00:00:00,0.04308,0,NaN,200,0
16/03/1984 00:00:00,0.03044,0,NaN,200,0
17/03/1984 00:00:00,0.02927,0,NaN,200,0
18/03/1984 00:00:00,0.02065,0,NaN,200,0
19/03/1984 00:00:00,0.0463,0,NaN,200,0
20/03/1984 00:00:00,0.0525,0,NaN,200,0
21/03/1984 00:00:00,0.04594,0,NaN,200,0
22/03/1984 00:00:00,0.03797,0,NaN,200,0
23/03/1984 00:00:00,0.03638,0,NaN,200,0
24/03/1984 00:00:00,0.02496,0,NaN,200,0
25/03/1984 00:00:00,0.02887,0,NaN,200,0
26/03/1984 00:00:00,0.02724,0,NaN,200,0
27/03/1984 00:00:00,0.0171,0,NaN,200,0
28/03/1984 00:00:00,0.01555,0,NaN,200,0
29/03/1984 00:00:00,0.01921,0,NaN,200,0
30/03/1984 00:00:00,0.01348,0,NaN,200,0
31/03/1984 00:00:00,0.01275,0,NaN,200,0
01/04/1984 00:00:00,0.01503,0,NaN,200,0
02/04/1984 00:00:00,0.02495,0,NaN,200,0
03/04/1984 00:00:00,0.02548,0,NaN,200,0
04/04/1984 00:00:00,0.02752,0,NaN,200,0
05/04/1984 00:00:00,0.01821,0,NaN,200,0
06/04/1984 00:00:00,0.01014,0,NaN,200,0
07/04/1984 00:00:00,0.00626,0,NaN,200,0
08/04/1984 00:00:00,0.00513,0,NaN,200,0
09/04/1984 00:00:00,0.00746,0,NaN,200,0
10/04/1984 00:00:00,0.00609,0,NaN,200,0
11/04/1984 00:00:00,0.30619,0,NaN,200,0
12/04/1984 00:00:00,0.13631,0,NaN,200,0
13/04/1984 00:00:00,0.11877,0,NaN,200,0
14/04/1984 00:00:00,0.12263,0,NaN,200,0
15/04/1984 00:00:00,0.12735,0,NaN,200,0
16/04/1984 00:00:00,0.11615,0,NaN,200,0
17/04/1984 00:00:00,0.12273,0,NaN,200,0
18/04/1984 00:00:00,0.12443,0,NaN,200,0
19/04/1984 00:00:00,0.12346,0,NaN,200,0
20/04/1984 00:00:00,0.12025,0,NaN,200,0
21/04/1984 00:00:00,0.14014,0,NaN,200,0
22/04/1984 00:00:00,0.14073,0,NaN,200,0
23/04/1984 00:00:00,0.13915,0,NaN,200,0
24/04/1984 00:00:00,0.14726,0,NaN,200,0
25/04/1984 00:00:00,0.14259,0,NaN,200,0
26/04/1984 00:00:00,0.13891,0,NaN,200,0
27/04/1984 00:00:00,0.13302,0,NaN,200,0
28/04/1984 00:00:00,0.12342,0,NaN,200,0
29/04/1984 00:00:00,0.18487,0,NaN,200,0
30/04/1984 00:00:00,0.32919,0,NaN,200,0
01/05/1984 00:00:00,0.5128,0,NaN,200,0
02/05/1984 00:00:00,0.38087,0,NaN,200,0
03/05/1984 00:00:00,0.3037,0,NaN,200,0
04/05/1984 00:00:00,0.24369,0,NaN,200,0
05/05/1984 00:00:00,0.16469,0,NaN,200,0
06/05/1984 00:00:00,0.15917,0,NaN,200,0
07/05/1984 00:00:00,0.42775,0,NaN,200,0
08/05/1984 00:00:00,1.06193,0,NaN,200,0
09/05/1984 00:00:00,1.30639,0,NaN,200,0
10/05/1984 00:00:00,1.31807,0,NaN,200,0
11/05/1984 00:00:00,1.05351,0,NaN,200,0
12/05/1984 00:00:00,0.83059,0,NaN,200,0
13/05/1984 00:00:00,0.60953,0,NaN,200,0
14/05/1984 00:00:00,0.49502,0,NaN,200,0
15/05/1984 00:00:00,0.46709,0,NaN,200,0
16/05/1984 00:00:00,0.63891,0,NaN,200,0
17/05/1984 00:00:00,2.10737,0,NaN,200,0
18/05/1984 00:00:00,2.19361,0,NaN,200,0
19/05/1984 00:00:00,4.58757,0,NaN,200,0
20/05/1984 00:00:00,6.71011,0,NaN,200,0
21/05/1984 00:00:00,5.18871,0,NaN,200,0
22/05/1984 00:00:00,2.03644,0,NaN,200,0
23/05/1984 00:00:00,1.243,0,NaN,200,0
24/05/1984 00:00:00,1.48486,0,NaN,200,0
25/05/1984 00:00:00,6.26309,0,NaN,200,0
26/05/1984 00:00:00,26.11474,0,NaN,200,0
27/05/1984 00:00:00,25.37956,0,NaN,200,0
28/05/1984 00:00:00,15.07385,0,NaN,200,0
29/05/1984 00:00:00,4.73315,0,NaN,200,0
30/05/1984 00:00:00,2.98004,0,NaN,200,0
31/05/1984 00:00:00,2.08309,0,NaN,200,0
01/06/1984 00:00:00,1.57537,0,NaN,200,0
02/06/1984 00:00:00,1.32202,0,NaN,200,0
03/06/1984 00:00:00,1.15495,0,NaN,200,0
04/06/1984 00:00:00,0.97376,0,NaN,200,0
05/06/1984 00:00:00,14.73911,0,NaN,200,0
06/06/1984 00:00:00,20.22272,0,NaN,200,0
07/06/1984 00:00:00,5.12149,0,NaN,200,0
08/06/1984 00:00:00,2.81747,0,NaN,200,0
09/06/1984 00:00:00,2.00616,0,NaN,200,0
10/06/1984 00:00:00,1.63086,0,NaN,200,0
11/06/1984 00:00:00,1.38194,0,NaN,200,0
12/06/1984 00:00:00,28.76607,0,NaN,200,0
13/06/1984 00:00:00,75.55118,0,NaN,200,0
14/06/1984 00:00:00,14.78734,0,NaN,200,0
15/06/1984 00:00:00,6.93027,0,NaN,200,0
16/06/1984 00:00:00,4.44743,0,NaN,200,0
17/06/1984 00:00:00,3.19338,0,NaN,200,0
18/06/1984 00:00:00,2.47932,0,NaN,200,0
19/06/1984 00:00:00,2.05345,0,NaN,200,0
20/06/1984 00:00:00,5.33663,0,NaN,200,0
21/06/1984 00:00:00,58.4508,0,NaN,200,0
22/06/1984 00:00:00,20.2382,0,NaN,200,0
23/06/1984 00:00:00,7.25134,0,NaN,200,0
24/06/1984 00:00:00,4.73265,0,NaN,200,0
25/06/1984 00:00:00,4.08526,0,NaN,200,0
26/06/1984 00:00:00,3.45957,0,NaN,200,0
27/06/1984 00:00:00,2.59825,0,NaN,200,0
28/06/1984 00:00:00,2.16919,0,NaN,200,0
29/06/1984 00:00:00,1.926,0,NaN,200,0
30/06/1984 00:00:00,1.93052,0,NaN,200,0
01/07/1984 00:00:00,2.0704,0,NaN,200,0
02/07/1984 00:00:00,1.69657,0,NaN,200,0
03/07/1984 00:00:00,1.62043,0,NaN,200,0
04/07/1984 00:00:00,3.44739,0,NaN,200,0
05/07/1984 00:00:00,11.26327,0,NaN,200,0
06/07/1984 00:00:00,26.04333,0,NaN,200,0
07/07/1984 00:00:00,13.15636,0,NaN,200,0
08/07/1984 00:00:00,11.92707,0,NaN,200,0
09/07/1984 00:00:00,5.76814,0,NaN,200,0
10/07/1984 00:00:00,3.87449,0,NaN,200,0
11/07/1984 00:00:00,2.95104,0,NaN,200,0
12/07/1984 00:00:00,2.39129,0,NaN,200,0
13/07/1984 00:00:00,2.05805,0,NaN,200,0
14/07/1984 00:00:00,1.83668,0,NaN,200,0
15/07/1984 00:00:00,2.16319,0,NaN,200,0
16/07/1984 00:00:00,6.18571,0,NaN,200,0
17/07/1984 00:00:00,4.81473,0,NaN,200,0
18/07/1984 00:00:00,2.93119,0,NaN,200,0
19/07/1984 00:00:00,2.19771,0,NaN,200,0
20/07/1984 00:00:00,2.19061,0,NaN,200,0
21/07/1984 00:00:00,1.92912,0,NaN,200,0
22/07/1984 00:00:00,1.64676,0,NaN,200,0
23/07/1984 00:00:00,1.4801,0,NaN,200,0
24/07/1984 00:00:00,1.34674,0,NaN,200,0
25/07/1984 00:00:00,1.30693,0,NaN,200,0
26/07/1984 00:00:00,3.87437,0,NaN,200,0
27/07/1984 00:00:00,3.62737,0,NaN,200,0
28/07/1984 00:00:00,2.35776,0,NaN,200,0
29/07/1984 00:00:00,1.80713,0,NaN,200,0
30/07/1984 00:00:00,1.63635,0,NaN,200,0
31/07/1984 00:00:00,1.63367,0,NaN,200,0
01/08/1984 00:00:00,1.48152,0,NaN,200,0
02/08/1984 00:00:00,7.02443,0,NaN,200,0
03/08/1984 00:00:00,7.33486,0,NaN,200,0
04/08/1984 00:00:00,3.57581,0,NaN,200,0
05/08/1984 00:00:00,3.81869,0,NaN,200,0
06/08/1984 00:00:00,8.12193,0,NaN,200,0
07/08/1984 00:00:00,11.17266,0,NaN,200,0
08/08/1984 00:00:00,40.61222,0,NaN,200,0
09/08/1984 00:00:00,18.40518,0,NaN,200,0
10/08/1984 00:00:00,7.42434,0,NaN,200,0
11/08/1984 00:00:00,4.90908,0,NaN,200,0
12/08/1984 00:00:00,3.83529,0,NaN,200,0
13/08/1984 00:00:00,3.56072,0,NaN,200,0
14/08/1984 00:00:00,5.09763,0,NaN,200,0
15/08/1984 00:00:00,17.80106,0,NaN,200,0
16/08/1984 00:00:00,13.84146,0,NaN,200,0
17/08/1984 00:00:00,6.96503,0,NaN,200,0
18/08/1984 00:00:00,5.77821,0,NaN,200,0
19/08/1984 00:00:00,10.03168,0,NaN,200,0
20/08/1984 00:00:00,8.20904,0,NaN,200,0
21/08/1984 00:00:00,16.25602,0,NaN,200,0
22/08/1984 00:00:00,12.76027,0,NaN,200,0
23/08/1984 00:00:00,7.52374,0,NaN,200,0
24/08/1984 00:00:00,5.44681,0,NaN,200,0
25/08/1984 00:00:00,4.18569,0,NaN,200,0
26/08/1984 00:00:00,3.52902,0,NaN,200,0
27/08/1984 00:00:00,2.97248,0,NaN,200,0
28/08/1984 00:00:00,2.60236,0,NaN,200,0
29/08/1984 00:00:00,3.42049,0,NaN,200,0
30/08/1984 00:00:00,5.87812,0,NaN,200,0
31/08/1984 00:00:00,3.54834,0,NaN,200,0
01/09/1984 00:00:00,3.026,0,NaN,200,0
02/09/1984 00:00:00,3.18799,0,NaN,200,0
03/09/1984 00:00:00,4.14183,0,NaN,200,0
04/09/1984 00:00:00,3.51985,0,NaN,200,0
05/09/1984 00:00:00,35.6223,0,NaN,200,0
06/09/1984 00:00:00,12.53648,0,NaN,200,0
07/09/1984 00:00:00,6.03591,0,NaN,200,0
08/09/1984 00:00:00,5.04783,0,NaN,200,0
09/09/1984 00:00:00,14.62172,0,NaN,200,0
10/09/1984 00:00:00,6.53338,0,NaN,200,0
11/09/1984 00:00:00,4.18706,0,NaN,200,0
12/09/1984 00:00:00,3.27457,0,NaN,200,0
13/09/1984 00:00:00,5.39665,0,NaN,200,0
14/09/1984 00:00:00,86.49823,0,NaN,200,0
15/09/1984 00:00:00,41.31305,0,NaN,200,0
16/09/1984 00:00:00,12.42599,0,NaN,200,0
17/09/1984 00:00:00,7.11907,0,NaN,200,0
18/09/1984 00:00:00,5.17218,0,NaN,200,0
19/09/1984 00:00:00,4.15662,0,NaN,200,0
20/09/1984 00:00:00,3.33312,0,NaN,200,0
21/09/1984 00:00:00,2.82077,0,NaN,200,0
22/09/1984 00:00:00,2.48686,0,NaN,200,0
23/09/1984 00:00:00,2.23014,0,NaN,200,0
24/09/1984 00:00:00,2.04291,0,NaN,200,0
25/09/1984 00:00:00,1.87992,0,NaN,200,0
26/09/1984 00:00:00,1.73389,0,NaN,200,0
27/09/1984 00:00:00,1.62152,0,NaN,200,0
28/09/1984 00:00:00,1.51905,0,NaN,200,0
29/09/1984 00:00:00,1.44666,0,NaN,200,0
30/09/1984 00:00:00,1.43684,0,NaN,200,0
01/10/1984 00:00:00,1.61863,0,NaN,200,0
02/10/1984 00:00:00,1.76988,0,NaN,200,0
03/10/1984 00:00:00,1.50104,0,NaN,200,0
04/10/1984 00:00:00,1.4099,0,NaN,200,0
05/10/1984 00:00:00,1.34422,0,NaN,200,0
06/10/1984 00:00:00,1.26493,0,NaN,200,0
07/10/1984 00:00:00,1.43319,0,NaN,200,0
08/10/1984 00:00:00,2.04876,0,NaN,200,0
09/10/1984 00:00:00,1.84608,0,NaN,200,0
10/10/1984 00:00:00,1.4788,0,NaN,200,0
11/10/1984 00:00:00,1.30046,0,NaN,200,0
12/10/1984 00:00:00,1.23248,0,NaN,200,0
13/10/1984 00:00:00,1.17948,0,NaN,200,0
14/10/1984 00:00:00,1.08739,0,NaN,200,0
15/10/1984 00:00:00,1.0218,0,NaN,200,0
16/10/1984 00:00:00,0.94809,0,NaN,200,0
17/10/1984 00:00:00,0.8927,0,NaN,200,0
18/10/1984 00:00:00,0.83746,0,NaN,200,0
19/10/1984 00:00:00,0.78332,0,NaN,200,0
20/10/1984 00:00:00,0.71402,0,NaN,200,0
21/10/1984 00:00:00,0.69938,0,NaN,200,0
22/10/1984 00:00:00,0.6883,0,NaN,200,0
23/10/1984 00:00:00,0.68958,0,NaN,200,0
24/10/1984 00:00:00,0.71292,0,NaN,200,0
25/10/1984 00:00:00,0.70197,0,NaN,200,0
26/10/1984 00:00:00,0.68612,0,NaN,200,0
27/10/1984 00:00:00,0.65986,0,NaN,200,0
28/10/1984 00:00:00,0.63249,0,NaN,200,0
29/10/1984 00:00:00,0.60446,0,NaN,200,0
30/10/1984 00:00:00,0.76887,0,NaN,200,0
31/10/1984 00:00:00,1.0177,0,NaN,200,0
01/11/1984 00:00:00,0.90316,0,NaN,200,0
02/11/1984 00:00:00,0.82341,0,NaN,200,0
03/11/1984 00:00:00,0.75994,0,NaN,200,0
04/11/1984 00:00:00,0.6864,0,NaN,200,0
05/11/1984 00:00:00,0.69089,0,NaN,200,0
06/11/1984 00:00:00,0.86072,0,NaN,200,0
07/11/1984 00:00:00,1.0021,0,NaN,200,0
08/11/1984 00:00:00,2.81115,0,NaN,200,0
09/11/1984 00:00:00,3.56553,0,NaN,200,0
10/11/1984 00:00:00,1.89402,0,NaN,200,0
11/11/1984 00:00:00,1.31961,0,NaN,200,0
12/11/1984 00:00:00,1.04596,0,NaN,200,0
13/11/1984 00:00:00,0.87554,0,NaN,200,0
14/11/1984 00:00:00,0.74904,0,NaN,200,0
15/11/1984 00:00:00,0.65792,0,NaN,200,0
16/11/1984 00:00:00,1.6981,0,NaN,200,0
17/11/1984 00:00:00,2.83105,0,NaN,200,0
18/11/1984 00:00:00,3.01423,0,NaN,200,0
19/11/1984 00:00:00,1.95344,0,NaN,200,0
20/11/1984 00:00:00,1.39294,0,NaN,200,0
21/11/1984 00:00:00,1.09363,0,NaN,200,0
22/11/1984 00:00:00,0.90422,0,NaN,200,0
23/11/1984 00:00:00,0.8084,0,NaN,200,0
24/11/1984 00:00:00,0.76766,0,NaN,200,0
25/11/1984 00:00:00,0.73745,0,NaN,200,0
26/11/1984 00:00:00,0.71074,0,NaN,200,0
27/11/1984 00:00:00,0.68039,0,NaN,200,0
28/11/1984 00:00:00,0.63359,0,NaN,200,0
29/11/1984 00:00:00,0.57483,0,NaN,200,0
30/11/1984 00:00:00,0.5255,0,NaN,200,0
01/12/1984 00:00:00,0.51999,0,NaN,200,0
02/12/1984 00:00:00,0.49392,0,NaN,200,0
03/12/1984 00:00:00,0.445,0,NaN,200,0
04/12/1984 00:00:00,0.36652,0,NaN,200,0
05/12/1984 00:00:00,0.3198,0,NaN,200,0
06/12/1984 00:00:00,0.34589,0,NaN,200,0
07/12/1984 00:00:00,0.3497,0,NaN,200,0
08/12/1984 00:00:00,0.37867,0,NaN,200,0
09/12/1984 00:00:00,0.38877,0,NaN,200,0
10/12/1984 00:00:00,0.40974,0,NaN,200,0
11/12/1984 00:00:00,0.37616,0,NaN,200,0
12/12/1984 00:00:00,0.35671,0,NaN,200,0
13/12/1984 00:00:00,0.32313,0,NaN,200,0
14/12/1984 00:00:00,0.33657,0,NaN,200,0
15/12/1984 00:00:00,0.34566,0,NaN,200,0
16/12/1984 00:00:00,0.29858,0,NaN,200,0
17/12/1984 00:00:00,0.27587,0,NaN,200,0
18/12/1984 00:00:00,0.27336,0,NaN,200,0
19/12/1984 00:00:00,0.28058,0,NaN,200,0
20/12/1984 00:00:00,0.25739,0,NaN,200,0
21/12/1984 00:00:00,0.21831,0,NaN,200,0
22/12/1984 00:00:00,0.17607,0,NaN,200,0
23/12/1984 00:00:00,0.13969,0,NaN,200,0
24/12/1984 00:00:00,0.12111,0,NaN,200,0
25/12/1984 00:00:00,0.13665,0,NaN,200,0
26/12/1984 00:00:00,0.15309,0,NaN,200,0
27/12/1984 00:00:00,0.15816,0,NaN,200,0
28/12/1984 00:00:00,0.28097,0,NaN,200,0
29/12/1984 00:00:00,0.46336,0,NaN,200,0
30/12/1984 00:00:00,0.39681,0,NaN,200,0
31/12/1984 00:00:00,0.31539,0,NaN,200,0
01/01/1985 00:00:00,0.27157,0,NaN,200,0
02/01/1985 00:00:00,0.23142,0,NaN,200,0
03/01/1985 00:00:00,0.19818,0,NaN,200,0
04/01/1985 00:00:00,0.16848,0,NaN,200,0
05/01/1985 00:00:00,0.14035,0,NaN,200,0
06/01/1985 00:00:00,0.11102,0,NaN,200,0
07/01/1985 00:00:00,0.10122,0,NaN,200,0
08/01/1985 00:00:00,0.10373,0,NaN,200,0
09/01/1985 00:00:00,0.08675,0,NaN,200,0
10/01/1985 00:00:00,0.06178,0,NaN,200,0
11/01/1985 00:00:00,0.05027,0,NaN,200,0
12/01/1985 00:00:00,0.0668,0,NaN,200,0
13/01/1985 00:00:00,0.05617,0,NaN,200,0
14/01/1985 00:00:00,0.07872,0,NaN,200,0
15/01/1985 00:00:00,0.07852,0,NaN,200,0
16/01/1985 00:00:00,0.05556,0,NaN,200,0
17/01/1985 00:00:00,0.06155,0,NaN,200,0
18/01/1985 00:00:00,0.08164,0,NaN,200,0
19/01/1985 00:00:00,0.06374,0,NaN,200,0
20/01/1985 00:00:00,0.08022,0,NaN,200,0
21/01/1985 00:00:00,0.07686,0,NaN,200,0
22/01/1985 00:00:00,0.09146,0,NaN,200,0
23/01/1985 00:00:00,0.08534,0,NaN,200,0
24/01/1985 00:00:00,0.08169,0,NaN,200,0
25/01/1985 00:00:00,0.08324,0,NaN,200,0
26/01/1985 00:00:00,0.08674,0,NaN,200,0
27/01/1985 00:00:00,0.06352,0,NaN,200,0
28/01/1985 00:00:00,0.05423,0,NaN,200,0
29/01/1985 00:00:00,0.06374,0,NaN,200,0
30/01/1985 00:00:00,0.04864,0,NaN,200,0
31/01/1985 00:00:00,0.04517,0,NaN,200,0
01/02/1985 00:00:00,0.05524,0,NaN,200,0
02/02/1985 00:00:00,0.04369,0,NaN,200,0
03/02/1985 00:00:00,0.04118,0,NaN,200,0
04/02/1985 00:00:00,0.06074,0,NaN,200,0
05/02/1985 00:00:00,0.0617,0,NaN,200,0
06/02/1985 00:00:00,0.04666,0,NaN,200,0
07/02/1985 00:00:00,0.05899,0,NaN,200,0
08/02/1985 00:00:00,0.11873,0,NaN,200,0
09/02/1985 00:00:00,0.124,0,NaN,200,0
10/02/1985 00:00:00,0.13268,0,NaN,200,0
11/02/1985 00:00:00,0.07432,0,NaN,200,0
12/02/1985 00:00:00,0.0674,0,NaN,200,0
13/02/1985 00:00:00,0.09397,0,NaN,200,0
14/02/1985 00:00:00,0.09925,0,NaN,200,0
15/02/1985 00:00:00,0.09823,0,NaN,200,0
16/02/1985 00:00:00,0.10036,0,NaN,200,0
17/02/1985 00:00:00,0.10712,0,NaN,200,0
18/02/1985 00:00:00,0.10462,0,NaN,200,0
19/02/1985 00:00:00,0.10848,0,NaN,200,0
20/02/1985 00:00:00,0.09697,0,NaN,200,0
21/02/1985 00:00:00,0.0935,0,NaN,200,0
22/02/1985 00:00:00,0.05214,0,NaN,200,0
23/02/1985 00:00:00,0.02594,0,NaN,200,0
24/02/1985 00:00:00,0.02514,0,NaN,200,0
25/02/1985 00:00:00,0.06411,0,NaN,200,0
26/02/1985 00:00:00,0.06504,0,NaN,200,0
27/02/1985 00:00:00,0.0718,0,NaN,200,0
28/02/1985 00:00:00,0.09156,0,NaN,200,0
01/03/1985 00:00:00,0.11137,0,NaN,200,0
02/03/1985 00:00:00,0.11608,0,NaN,200,0
03/03/1985 00:00:00,0.11623,0,NaN,200,0
04/03/1985 00:00:00,0.11515,0,NaN,200,0
05/03/1985 00:00:00,0.12079,0,NaN,200,0
06/03/1985 00:00:00,0.12196,0,NaN,200,0
07/03/1985 00:00:00,0.13903,0,NaN,200,0
08/03/1985 00:00:00,0.15129,0,NaN,200,0
09/03/1985 00:00:00,0.13822,0,NaN,200,0
10/03/1985 00:00:00,0.14709,0,NaN,200,0
11/03/1985 00:00:00,0.12988,0,NaN,200,0
12/03/1985 00:00:00,0.10055,0,NaN,200,0
13/03/1985 00:00:00,0.07272,0,NaN,200,0
14/03/1985 00:00:00,0.05398,0,NaN,200,0
15/03/1985 00:00:00,0.06515,0,NaN,200,0
16/03/1985 00:00:00,0.06326,0,NaN,200,0
17/03/1985 00:00:00,0.06786,0,NaN,200,0
18/03/1985 00:00:00,0.06156,0,NaN,200,0
19/03/1985 00:00:00,0.03662,0,NaN,200,0
20/03/1985 00:00:00,0.06049,0,NaN,200,0
21/03/1985 00:00:00,0.06698,0,NaN,200,0
22/03/1985 00:00:00,0.06495,0,NaN,200,0
23/03/1985 00:00:00,0.06364,0,NaN,200,0
24/03/1985 00:00:00,0.06706,0,NaN,200,0
25/03/1985 00:00:00,0.06595,0,NaN,200,0
26/03/1985 00:00:00,0.06631,0,NaN,200,0
27/03/1985 00:00:00,0.05231,0,NaN,200,0
28/03/1985 00:00:00,0.04613,0,NaN,200,0
29/03/1985 00:00:00,0.03071,0,NaN,200,0
30/03/1985 00:00:00,0.02395,0,NaN,200,0
31/03/1985 00:00:00,0.03026,0,NaN,200,0
01/04/1985 00:00:00,0.0363,0,NaN,200,0
02/04/1985 00:00:00,0.05009,0,NaN,200,0
03/04/1985 00:00:00,0.06159,0,NaN,200,0
04/04/1985 00:00:00,0.05903,0,NaN,200,0
05/04/1985 00:00:00,0.0565,0,NaN,200,0
06/04/1985 00:00:00,0.067,0,NaN,200,0
07/04/1985 00:00:00,0.06569,0,NaN,200,0
08/04/1985 00:00:00,0.05382,0,NaN,200,0
09/04/1985 00:00:00,0.16642,0,NaN,200,0
10/04/1985 00:00:00,0.44729,0,NaN,200,0
11/04/1985 00:00:00,0.48126,0,NaN,200,0
12/04/1985 00:00:00,0.34699,0,NaN,200,0
13/04/1985 00:00:00,0.28925,0,NaN,200,0
14/04/1985 00:00:00,0.23333,0,NaN,200,0
15/04/1985 00:00:00,0.20001,0,NaN,200,0
16/04/1985 00:00:00,0.17665,0,NaN,200,0
17/04/1985 00:00:00,0.15555,0,NaN,200,0
18/04/1985 00:00:00,0.14346,0,NaN,200,0
19/04/1985 00:00:00,0.14318,0,NaN,200,0
20/04/1985 00:00:00,0.14238,0,NaN,200,0
21/04/1985 00:00:00,0.13338,0,NaN,200,0
22/04/1985 00:00:00,0.1321,0,NaN,200,0
23/04/1985 00:00:00,0.13385,0,NaN,200,0
24/04/1985 00:00:00,0.13042,0,NaN,200,0
25/04/1985 00:00:00,0.12774,0,NaN,200,0
26/04/1985 00:00:00,0.1303,0,NaN,200,0
27/04/1985 00:00:00,0.14999,0,NaN,200,0
28/04/1985 00:00:00,0.16795,0,NaN,200,0
29/04/1985 00:00:00,0.18659,0,NaN,200,0
30/04/1985 00:00:00,0.21227,0,NaN,200,0
01/05/1985 00:00:00,0.24057,0,NaN,200,0
02/05/1985 00:00:00,0.2268,0,NaN,200,0
03/05/1985 00:00:00,0.39998,0,NaN,200,0
04/05/1985 00:00:00,0.43945,0,NaN,200,0
05/05/1985 00:00:00,0.48577,0,NaN,200,0
06/05/1985 00:00:00,0.44541,0,NaN,200,0
07/05/1985 00:00:00,0.39442,0,NaN,200,0
08/05/1985 00:00:00,0.35175,0,NaN,200,0
09/05/1985 00:00:00,0.30325,0,NaN,200,0
10/05/1985 00:00:00,0.29329,0,NaN,200,0
11/05/1985 00:00:00,0.26313,0,NaN,200,0
12/05/1985 00:00:00,0.2878,0,NaN,200,0
