ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,LW_Net,Clouds 
04/01/2007 20:01:26,0.366063,0.822191,17.300000,57.600000,0.000000,-103.145875,0.785084 
04/01/2007 21:01:26,0.232937,0.869333,15.700000,65.100000,0.000000,-100.754896,0.789634 
04/01/2007 22:01:26,0.191013,1.083289,15.000000,64.200000,0.000000,-102.634036,0.794136 
04/01/2007 23:01:26,0.250858,0.653506,13.800000,68.800000,0.000000,-101.863267,0.798588 
05/01/2007 00:01:26,0.193924,0.349848,11.800000,77.100000,0.000000,-100.289190,0.802992 
05/01/2007 01:01:26,0.297764,0.036561,11.300000,83.000000,0.000000,-98.669719,0.807347 
05/01/2007 02:01:26,-0.010470,0.299817,10.400000,87.500000,0.000000,-98.231786,0.811654 
05/01/2007 03:01:26,-0.092705,0.285317,10.000000,93.300000,0.000000,-96.836441,0.815912 
05/01/2007 04:01:26,0.219406,0.204600,9.200000,95.700000,0.000000,-97.295148,0.820121 
05/01/2007 05:01:26,-0.172073,0.245746,9.700000,96.500000,31.800000,-96.919083,0.824281 
05/01/2007 06:01:26,0.335468,0.217856,13.000000,83.700000,105.100000,-98.851421,0.828393 
05/01/2007 07:01:26,0.549404,1.178200,16.300000,68.100000,442.500000,-103.548056,0.832456 
05/01/2007 08:01:26,0.537552,1.400371,18.800000,59.700000,627.000000,-106.357776,0.836471 
05/01/2007 09:01:26,0.704207,1.324421,20.500000,51.400000,846.600000,-111.299503,0.840436 
05/01/2007 10:01:26,0.803007,1.146813,22.900000,49.100000,985.700000,-110.392815,0.844354 
05/01/2007 11:01:26,1.607382,0.553466,24.200000,36.500000,1065.500000,-123.351459,0.848222 
05/01/2007 12:01:26,2.291248,-0.200458,24.100000,49.300000,1083.900000,-109.099023,0.852042 
05/01/2007 13:01:26,2.462019,0.434120,23.900000,50.400000,1046.300000,-108.769449,0.855813 
05/01/2007 14:01:26,2.469221,0.391086,23.600000,53.100000,945.500000,-106.985575,0.859535 
05/01/2007 15:01:26,2.318222,0.621166,23.100000,51.500000,789.500000,-110.028731,0.863209 
05/01/2007 16:01:26,2.209212,0.937755,23.100000,56.300000,592.400000,-105.660995,0.866834 
05/01/2007 17:01:26,2.030779,1.079785,22.100000,58.200000,369.600000,-106.266627,0.870410 
05/01/2007 18:01:26,1.677600,0.891996,20.600000,65.600000,82.800000,-103.192490,0.873938 
05/01/2007 19:01:26,1.024414,0.800360,19.600000,69.000000,6.800000,-102.884932,0.877417 
05/01/2007 20:01:26,0.689440,0.578509,18.400000,74.500000,0.000000,-101.600329,0.880847 
05/01/2007 21:01:26,0.314660,0.388573,17.300000,77.700000,0.000000,-101.934772,0.884229 
05/01/2007 22:01:26,0.235114,0.323607,16.400000,80.100000,0.000000,-102.456288,0.887562 
05/01/2007 23:01:26,-0.000000,0.400000,15.700000,83.200000,0.000000,-102.219994,0.890846 
06/01/2007 00:01:26,0.123607,0.380423,15.000000,82.300000,0.000000,-104.347646,0.894082 
06/01/2007 01:01:26,-0.188796,0.233144,14.400000,78.600000,0.000000,-107.834737,0.897269 
06/01/2007 02:01:26,0.026147,0.298858,13.400000,81.700000,0.000000,-107.942300,0.900407 
06/01/2007 03:01:26,-0.520201,0.468391,15.500000,70.900000,0.000000,-111.692745,0.903496 
06/01/2007 04:01:26,-0.606218,0.350000,14.600000,72.900000,0.000000,-112.087279,0.906537 
06/01/2007 05:01:26,-0.497423,0.335516,14.900000,72.600000,26.800000,-112.219442,0.909529 
06/01/2007 06:01:26,-0.848048,0.529919,16.000000,67.200000,92.200000,-114.564497,0.912473 
06/01/2007 07:01:26,-1.059537,0.563366,18.700000,58.900000,432.000000,-117.214488,0.915368 
06/01/2007 08:01:26,-1.028601,0.618046,20.500000,52.000000,647.400000,-121.016340,0.918214 
06/01/2007 09:01:26,-1.164355,0.290306,22.300000,46.800000,835.200000,-123.978625,0.921011 
06/01/2007 10:01:26,-0.942884,0.566542,24.400000,44.400000,976.300000,-123.657628,0.923760 
06/01/2007 11:01:26,1.090272,0.708031,24.900000,42.300000,1060.100000,-125.839128,0.926460 
06/01/2007 12:01:26,2.403154,-0.689093,23.800000,48.600000,1077.100000,-120.378244,0.929112 
06/01/2007 13:01:26,2.363539,-0.416756,24.400000,46.600000,1040.500000,-121.973665,0.931714 
06/01/2007 14:01:26,2.166577,0.382026,24.300000,52.600000,943.500000,-115.341069,0.934269 
06/01/2007 15:01:26,2.028444,0.543520,24.200000,49.700000,787.000000,-119.269175,0.936774 
06/01/2007 16:01:26,1.574315,0.872657,23.700000,50.500000,591.800000,-119.661217,0.939231 
06/01/2007 17:01:26,1.450092,0.676189,22.900000,57.700000,369.400000,-113.742000,0.941639 
06/01/2007 18:01:26,1.137006,0.630253,21.100000,66.900000,81.600000,-109.191307,0.943998 
06/01/2007 19:01:26,0.636396,0.636396,19.300000,74.400000,6.400000,-107.263377,0.946309 
06/01/2007 20:01:26,0.416795,0.431604,18.600000,80.600000,0.000000,-104.425378,0.948571 
06/01/2007 21:01:26,0.223677,0.331615,17.600000,85.000000,0.000000,-103.885294,0.950784 
06/01/2007 22:01:26,0.067485,0.292311,16.000000,91.800000,0.000000,-103.355711,0.952949 
06/01/2007 23:01:26,0.052094,0.295442,15.000000,95.900000,0.000000,-103.354092,0.955065 
07/01/2007 00:01:26,0.294488,0.057243,14.300000,98.800000,0.000000,-103.454568,0.957132 
07/01/2007 01:01:26,0.267302,0.136197,13.800000,98.700000,0.000000,-104.770003,0.959150 
07/01/2007 02:01:26,-0.269638,0.131511,16.100000,77.200000,0.000000,-113.484231,0.961120 
07/01/2007 03:01:26,-0.855951,0.278115,17.200000,71.100000,0.000000,-116.036823,0.963042 
07/01/2007 04:01:26,-0.649029,0.262225,17.300000,68.100000,0.000000,-118.356878,0.964914 
07/01/2007 05:01:26,-0.792214,0.111338,18.100000,65.400000,26.500000,-119.305588,0.966738 
07/01/2007 06:01:26,-1.892770,0.165596,19.600000,60.600000,79.300000,-120.931152,0.968513 
07/01/2007 07:01:26,-2.294397,-0.160440,21.100000,55.500000,427.400000,-123.250510,0.970240 
07/01/2007 08:01:26,-1.899711,-0.033160,24.400000,46.700000,640.800000,-127.108153,0.971918 
07/01/2007 09:01:26,-1.892770,-0.165596,26.600000,37.300000,826.500000,-136.556726,0.973547 
07/01/2007 10:01:26,-1.697670,0.088971,29.700000,30.200000,968.800000,-143.956531,0.975127 
07/01/2007 11:01:26,-1.298057,-0.524449,30.500000,25.200000,1052.200000,-153.696771,0.976659 
07/01/2007 12:01:26,-0.919253,-0.771345,30.600000,28.800000,1074.700000,-145.718049,0.978142 
07/01/2007 13:01:26,1.816979,-0.555506,29.800000,37.500000,1037.100000,-130.339164,0.979577 
07/01/2007 14:01:26,2.486305,0.261321,30.000000,30.700000,939.900000,-143.243922,0.980962 
07/01/2007 15:01:26,2.080141,0.716250,28.800000,32.300000,787.400000,-142.505800,0.982300 
07/01/2007 16:01:26,1.617829,0.789068,28.400000,38.300000,591.400000,-132.685009,0.983588 
07/01/2007 17:01:26,2.009800,0.894821,25.800000,41.300000,370.200000,-133.489416,0.984828 
07/01/2007 18:01:26,1.247409,0.635587,23.900000,50.200000,81.100000,-125.563560,0.986019 
07/01/2007 19:01:26,0.754710,0.656059,21.700000,60.000000,6.500000,-119.541009,0.987161 
07/01/2007 20:01:26,0.585083,0.545599,20.900000,64.400000,0.000000,-117.138303,0.988255 
07/01/2007 21:01:26,0.353553,0.353553,19.600000,66.800000,0.000000,-117.925848,0.989300 
07/01/2007 22:01:26,0.246265,0.315204,19.000000,68.100000,0.000000,-118.182872,0.990296 
07/01/2007 23:01:26,0.246265,0.315204,18.000000,72.300000,0.000000,-116.924730,0.991244 
08/01/2007 00:01:26,0.281908,0.102606,16.800000,82.600000,0.000000,-111.937993,0.992143 
08/01/2007 01:01:26,0.293444,0.062374,15.900000,88.700000,0.000000,-109.917069,0.992993 
08/01/2007 02:01:26,0.215802,0.208398,15.200000,93.300000,0.000000,-108.667178,0.993795 
08/01/2007 03:01:26,-0.112382,0.278155,15.700000,96.400000,0.000000,-105.693923,0.994548 
08/01/2007 04:01:26,0.046930,0.296307,15.100000,98.000000,0.000000,-106.222775,0.995252 
08/01/2007 05:01:26,-0.167758,0.248711,15.300000,96.700000,16.100000,-106.603681,0.995907 
08/01/2007 06:01:26,0.026147,0.298858,17.500000,89.300000,76.400000,-106.097877,0.996514 
08/01/2007 07:01:26,0.422524,0.794653,22.000000,74.400000,418.200000,-105.886920,0.997072 
08/01/2007 08:01:26,0.848048,0.529919,24.100000,65.200000,630.700000,-109.069092,0.997582 
08/01/2007 09:01:26,1.634145,-0.468584,24.900000,58.900000,817.500000,-114.014440,0.998043 
08/01/2007 10:01:26,1.895372,-0.132537,25.800000,47.600000,973.000000,-126.250913,0.998348 
08/01/2007 11:01:26,1.786583,0.219365,27.000000,43.000000,1063.800000,-130.122396,0.997957 
08/01/2007 12:01:26,2.376643,-0.334015,26.800000,46.400000,1087.300000,-125.435960,0.997524 
08/01/2007 13:01:26,2.191628,0.191743,26.600000,46.600000,1053.500000,-125.578067,0.997049 
08/01/2007 14:01:26,2.046177,0.472397,26.200000,48.600000,957.000000,-123.659691,0.996533 
08/01/2007 15:01:26,2.074146,0.328512,24.900000,52.800000,809.400000,-121.257326,0.995975 
08/01/2007 16:01:26,2.225241,0.899056,23.500000,61.500000,608.400000,-114.550737,0.995375 
08/01/2007 17:01:26,1.765895,0.938943,22.200000,64.700000,385.300000,-114.480975,0.994734 
08/01/2007 18:01:26,1.102463,0.688895,20.400000,70.700000,81.400000,-113.198653,0.994052 
08/01/2007 19:01:26,0.857167,0.515038,18.700000,79.600000,6.500000,-109.878735,0.993327 
08/01/2007 20:01:26,0.746134,0.503274,18.400000,82.000000,0.000000,-108.696898,0.992562 
08/01/2007 21:01:26,0.536231,0.449951,17.800000,83.300000,0.000000,-109.104522,0.991754 
08/01/2007 22:01:26,0.254414,0.158976,16.100000,91.100000,0.000000,-107.688347,0.990905 
08/01/2007 23:01:26,0.251601,0.163392,15.900000,94.500000,0.000000,-105.909583,0.990015 
09/01/2007 00:01:26,0.229431,0.327661,17.000000,89.800000,0.000000,-106.205807,0.989082 
09/01/2007 01:01:26,0.319454,0.240726,15.700000,91.800000,0.000000,-107.854268,0.988108 
09/01/2007 02:01:26,-0.087712,-0.286891,16.000000,93.100000,0.000000,-106.237477,0.987093 
09/01/2007 03:01:26,0.573783,0.175423,18.100000,82.400000,0.000000,-108.413820,0.986036 
09/01/2007 04:01:26,0.699041,-0.036635,18.400000,81.300000,0.000000,-108.386121,0.984937 
09/01/2007 05:01:26,1.292878,-0.135887,18.700000,78.600000,11.500000,-109.595168,0.983797 
09/01/2007 06:01:26,1.587087,-0.609226,19.800000,72.400000,98.900000,-111.862846,0.982615 
09/01/2007 07:01:26,1.903246,-0.887498,20.500000,69.400000,198.700000,-112.667919,0.981392 
09/01/2007 08:01:26,2.269245,-0.781364,20.700000,70.800000,288.900000,-110.793853,0.980127 
09/01/2007 09:01:26,2.390762,-0.730929,21.700000,69.600000,589.900000,-109.205261,0.978820 
09/01/2007 10:01:26,2.537170,-0.923454,23.100000,62.600000,689.800000,-112.355881,0.977472 
09/01/2007 11:01:26,2.762120,-1.407371,23.700000,61.200000,979.900000,-112.133203,0.976082 
09/01/2007 12:01:26,3.178611,-1.690098,23.500000,62.000000,959.900000,-111.629974,0.974651 
09/01/2007 13:01:26,3.523299,-1.423505,24.300000,61.200000,928.900000,-110.196747,0.973178 
09/01/2007 14:01:26,3.296724,-1.679765,23.600000,61.100000,761.800000,-111.993306,0.971664 
09/01/2007 15:01:26,3.633958,-1.111012,20.400000,80.300000,326.800000,-102.413391,0.970107 
09/01/2007 16:01:26,3.076037,-0.882040,22.200000,73.400000,382.400000,-103.200138,0.968510 
09/01/2007 17:01:26,3.215421,-0.742338,20.700000,76.600000,183.700000,-104.317743,0.966870 
09/01/2007 18:01:26,2.704592,-0.724693,20.300000,75.700000,87.000000,-105.923555,0.965189 
09/01/2007 19:01:26,2.801185,-0.750575,19.600000,81.200000,3.500000,-103.122831,0.963467 
09/01/2007 20:01:26,2.691533,-0.771785,19.500000,79.900000,0.000000,-104.196385,0.961703 
09/01/2007 21:01:26,2.490487,-0.217889,19.700000,75.200000,0.000000,-107.225015,0.959897 
09/01/2007 22:01:26,2.053877,-0.788409,19.400000,78.100000,0.000000,-105.445019,0.958050 
09/01/2007 23:01:26,1.903246,-0.887498,19.100000,79.800000,0.000000,-104.660400,0.956161 
10/01/2007 00:01:26,2.199501,-0.672455,18.300000,87.800000,0.000000,-100.630694,0.954230 
10/01/2007 01:01:26,1.488819,-0.182804,16.700000,97.300000,0.000000,-98.259342,0.952258 
10/01/2007 02:01:26,1.793150,-0.156880,17.400000,90.100000,0.000000,-100.886391,0.950244 
10/01/2007 03:01:26,1.268831,-0.591666,17.700000,90.500000,0.000000,-99.668864,0.948189 
10/01/2007 04:01:26,1.793150,-0.156880,17.100000,95.800000,0.000000,-97.545824,0.946092 
10/01/2007 05:01:26,1.897396,0.099438,16.900000,96.800000,6.200000,-97.208946,0.943954 
10/01/2007 06:01:26,1.596102,-0.111610,18.800000,77.100000,76.600000,-105.805273,0.941774 
10/01/2007 07:01:26,2.386853,-0.250868,17.600000,90.600000,184.800000,-98.941146,0.939552 
10/01/2007 08:01:26,2.200000,0.000000,20.500000,69.400000,434.700000,-107.604659,0.937289 
10/01/2007 09:01:26,2.462019,0.434120,22.000000,64.800000,535.800000,-107.983900,0.934984 
10/01/2007 10:01:26,2.590106,-0.226605,22.400000,57.100000,922.800000,-114.344695,0.932637 
10/01/2007 11:01:26,2.979911,-0.854476,22.700000,57.100000,1089.800000,-113.418463,0.930249 
10/01/2007 12:01:26,3.032258,-0.644526,23.200000,54.700000,1080.300000,-114.581398,0.927819 
10/01/2007 13:01:26,2.716828,-0.677381,22.000000,62.800000,834.600000,-108.745828,0.925348 
10/01/2007 14:01:26,2.707383,-1.039267,22.400000,61.800000,760.500000,-108.502943,0.922835 
10/01/2007 15:01:26,2.552900,-0.879034,21.500000,66.900000,397.600000,-105.537822,0.920281 
10/01/2007 16:01:26,2.503396,-1.011438,18.100000,93.900000,183.500000,-93.289600,0.917685 
10/01/2007 17:01:26,1.644382,-0.732126,18.700000,91.200000,119.500000,-93.228837,0.915047 
10/01/2007 18:01:26,1.545481,0.414110,16.200000,98.900000,29.100000,-94.406634,0.912368 
10/01/2007 19:01:26,0.484810,0.874620,15.900000,99.400000,3.200000,-94.541168,0.909647 
10/01/2007 20:01:26,0.096769,0.388118,15.900000,99.200000,0.000000,-94.365397,0.906885 
10/01/2007 21:01:26,0.257115,0.306418,15.700000,98.700000,0.000000,-94.802792,0.904081 
10/01/2007 22:01:26,0.180545,0.239591,15.400000,95.100000,0.000000,-97.138959,0.901235 
10/01/2007 23:01:26,0.267652,0.297258,15.300000,83.800000,0.000000,-103.446131,0.898348 
11/01/2007 00:01:26,-0.150000,0.259808,14.700000,89.300000,0.000000,-101.067949,0.895419 
11/01/2007 01:01:26,0.082691,0.288379,14.600000,85.700000,0.000000,-102.901183,0.892449 
11/01/2007 02:01:26,0.020934,0.399452,14.900000,83.800000,0.000000,-103.112906,0.889437 
11/01/2007 03:01:26,-0.188796,0.233144,15.000000,83.700000,0.000000,-102.645643,0.886383 
11/01/2007 04:01:26,-0.251601,0.163392,14.900000,85.800000,0.000000,-101.274033,0.883288 
11/01/2007 05:01:26,-0.286891,-0.087712,15.200000,83.500000,9.500000,-101.696225,0.880151 
11/01/2007 06:01:26,-0.315204,-0.246265,16.300000,81.400000,51.500000,-100.619670,0.876973 
11/01/2007 07:01:26,-0.293444,-0.062374,17.600000,68.700000,157.000000,-106.272177,0.873753 
11/01/2007 08:01:26,-0.499315,0.026168,19.400000,62.700000,330.900000,-107.338139,0.870491 
11/01/2007 09:01:26,0.544002,0.440524,20.400000,62.600000,498.300000,-105.241065,0.867188 
11/01/2007 10:01:26,1.292878,-0.135887,21.100000,53.600000,658.100000,-111.469940,0.863843 
11/01/2007 11:01:26,1.922523,-0.551275,21.300000,59.900000,689.600000,-105.046430,0.860457 
11/01/2007 12:01:26,1.892770,-0.165596,21.100000,63.500000,451.400000,-101.938258,0.857029 
11/01/2007 13:01:26,1.881509,0.264429,22.900000,53.500000,675.500000,-107.161531,0.853559 
11/01/2007 14:01:26,1.879385,0.684040,22.200000,54.400000,676.700000,-107.114092,0.850048 
11/01/2007 15:01:26,1.985589,0.683693,22.600000,55.300000,730.800000,-105.093705,0.846495 
11/01/2007 16:01:26,2.008240,0.613981,21.800000,56.100000,546.600000,-105.350539,0.842901 
11/01/2007 17:01:26,1.785416,0.649838,21.100000,60.100000,385.700000,-102.651987,0.839265 
11/01/2007 18:01:26,1.576213,0.636831,19.500000,67.500000,79.100000,-99.265356,0.835588 
11/01/2007 19:01:26,1.006405,0.653567,18.200000,71.800000,5.900000,-98.111311,0.831868 
11/01/2007 20:01:26,0.494975,0.494975,16.800000,78.900000,0.000000,-95.613272,0.828108 
11/01/2007 21:01:26,0.158976,0.254414,15.300000,87.200000,0.000000,-93.108725,0.824305 
11/01/2007 22:01:26,-0.192836,0.229813,13.900000,93.000000,0.000000,-92.117920,0.820462 
11/01/2007 23:01:26,-0.264884,0.140841,13.100000,96.700000,0.000000,-91.269173,0.816576 
12/01/2007 00:01:26,0.107510,0.280074,12.800000,97.300000,0.000000,-91.037929,0.812649 
12/01/2007 01:01:26,-0.122021,-0.274064,11.900000,99.400000,0.000000,-91.063725,0.808680 
12/01/2007 02:01:26,0.297764,0.036561,12.100000,99.980000,0.000000,-89.695355,0.804670 
12/01/2007 03:01:26,-0.259808,0.150000,12.400000,99.980000,0.000000,-88.575763,0.800618 
12/01/2007 04:01:26,-0.188796,-0.233144,11.400000,99.980000,0.000000,-89.336797,0.796525 
12/01/2007 05:01:26,0.200739,0.222943,12.700000,99.980000,20.600000,-87.070193,0.792389 
12/01/2007 06:01:26,0.272320,0.419335,15.400000,88.700000,70.500000,-88.110916,0.788213 
12/01/2007 07:01:26,-0.278115,0.855951,20.000000,66.700000,405.900000,-92.837148,0.783995 
12/01/2007 08:01:26,-0.602218,0.668830,22.900000,57.800000,635.500000,-94.098834,0.779735 
12/01/2007 09:01:26,-0.787846,-0.138919,25.000000,54.000000,824.600000,-93.035474,0.775433 
