9,-0.4,-0.35,-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2
-0.4,0,-0.006,-0.017,-0.032,-0.049,-0.068,-0.089,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.35,0.006,0,-0.017,-0.032,-0.049,-0.068,-0.089,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.3,0.017,0.017,0,-0.031,-0.049,-0.068,-0.089,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.25,0.032,0.032,0.031,0,-0.047,-0.068,-0.089,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.2,0.049,0.049,0.049,0.047,0,-0.063,-0.089,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.15,0.068,0.068,0.068,0.068,0.063,0,-0.078,-0.112,-0.137,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.1,0.089,0.089,0.089,0.089,0.089,0.078,0,-0.094,-0.134,-0.164,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
-0.05,0.112,0.112,0.112,0.112,0.112,0.112,0.094,0,-0.11,-0.157,-0.192,-0.221,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0,0.137,0.137,0.137,0.137,0.137,0.137,0.134,0.11,0,-0.126,-0.179,-0.22,-0.252,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.05,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.157,0.126,0,-0.142,-0.201,-0.248,-0.284,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.1,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.179,0.142,0,-0.158,-0.224,-0.275,-0.317,-0.352,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.15,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0.201,0.158,0,-0.174,-0.246,-0.303,-0.351,-0.388,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.2,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.248,0.224,0.174,0,-0.19,-0.269,-0.33,-0.382,-0.425,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.25,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.275,0.246,0.19,0,-0.206,-0.291,-0.358,-0.414,-0.463,-0.502,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.3,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.317,0.303,0.269,0.206,0,-0.221,-0.314,-0.385,-0.446,-0.5,-0.542,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.35,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.352,0.351,0.33,0.291,0.222,0,-0.237,-0.336,-0.413,-0.477,-0.535,-0.583,-0.625,-0.668,-0.712,-0.757,-0.799,-0.84,-0.873,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.4,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.382,0.358,0.314,0.237,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.665,-0.711,-0.754,-0.795,-0.835,-0.872,-0.905,-0.938,-0.971,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.45,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.424,0.414,0.385,0.336,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.563,-0.616,-0.666,-0.712,-0.756,-0.796,-0.835,-0.872,-0.907,-0.942,-1.004,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.5,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.446,0.413,0.356,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.666,-0.712,-0.755,-0.796,-0.834,-0.872,-0.907,-0.941,-1.034,-1.064,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.55,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.5,0.477,0.436,0.356,0.251,0,-0.251,-0.355,-0.435,-0.503,-0.562,-0.616,-0.666,-0.711,-0.755,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.093,-1.122,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.6,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.535,0.503,0.436,0.356,0.251,0,-0.251,-0.355,-0.435,-0.503,-0.562,-0.617,-0.666,-0.712,-0.755,-0.796,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.15,-1.176,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.65,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.563,0.504,0.436,0.356,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.563,-0.616,-0.665,-0.711,-0.754,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.203,-1.229,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.7,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.616,0.563,0.503,0.436,0.355,0.251,0,-0.251,-0.355,-0.435,-0.503,-0.563,-0.616,-0.666,-0.712,-0.755,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.067,-1.254,-1.279,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.75,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.668,0.665,0.617,0.563,0.503,0.436,0.355,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.666,-0.711,-0.755,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.067,-1.096,-1.303,-1.328,-1.351,-1.374,-1.397,-1.419
0.8,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.711,0.666,0.617,0.563,0.503,0.435,0.355,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.665,-0.711,-0.755,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.067,-1.096,-1.328,-1.351,-1.374,-1.397,-1.419
0.85,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.754,0.712,0.666,0.616,0.562,0.503,0.435,0.355,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.665,-0.711,-0.754,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.067,-1.096,-1.125,-1.374,-1.397,-1.419
0.9,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.795,0.756,0.713,0.667,0.617,0.563,0.503,0.436,0.356,0.251,0,-0.251,-0.355,-0.435,-0.502,-0.562,-0.615,-0.665,-0.711,-0.754,-0.795,-0.833,-0.87,-0.906,-0.94,-0.973,-1.005,-1.036,-1.066,-1.095,-1.124,-1.152,-1.419
0.95,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.836,0.796,0.755,0.712,0.666,0.616,0.562,0.503,0.435,0.355,0.251,0,-0.251,-0.356,-0.436,-0.503,-0.562,-0.616,-0.665,-0.711,-0.754,-0.795,-0.834,-0.871,-0.907,-0.941,-0.974,-1.006,-1.037,-1.067,-1.096,-1.124,-1.152
