0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.052,-1.492,-1.827,-2.109,-2.321,-2.513,-2.718,-2.924,-3.134,-3.353,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.134,-1.608,-1.97,-2.273,-2.513,-2.718,-2.924,-3.134,-3.353,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.216,-1.724,-2.112,-2.438,-2.718,-2.924,-3.134,-3.353,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.297,-1.84,-2.254,-2.602,-2.907,-3.134,-3.353,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.379,-1.955,-2.397,-2.767,-3.091,-3.353,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46,-2.071,-2.539,-2.931,-3.275,-3.571,-3.798,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.542,-2.187,-2.681,-3.096,-3.459,-3.786,-4.03,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.623,-2.303,-2.823,-3.26,-3.643,-3.987,-4.261,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.705,-2.419,-2.966,-3.425,-3.827,-4.189,-4.503,-4.747,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.786,-2.534,-3.108,-3.589,-4.011,-4.391,-4.738,-4.991,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.868,-2.65,-3.25,-3.754,-4.195,-4.593,-4.956,-5.246,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.949,-2.766,-3.392,-3.918,-4.38,-4.795,-5.174,-5.502,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.031,-2.881,-3.534,-4.082,-4.564,-4.996,-5.392,-5.758,-6.026,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.112,-2.997,-3.676,-4.247,-4.748,-5.198,-5.611,-5.993,-6.294,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.194,-3.112,-3.818,-4.411,-4.931,-5.4,-5.829,-6.226,-6.562,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.275,-3.228,-3.96,-4.575,-5.115,-5.602,-6.047,-6.459,-6.84,-7.121,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.356,-3.343,-4.101,-4.739,-5.299,-5.803,-6.265,-6.692,-7.092,-7.401,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.438,-3.459,-4.243,-4.903,-5.483,-6.005,-6.483,-6.926,-7.34,-7.689,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.519,-3.574,-4.385,-5.067,-5.667,-6.206,-6.701,-7.159,-7.587,-7.98,-8.272,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,-3.689,-4.526,-5.231,-5.85,-6.408,-6.918,-7.392,-7.835,-8.252,-8.569,-8.872,-9.175,-9.481,-9.795,-10.109
1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.681,-3.805,-4.668,-5.395,-6.034,-6.609,-7.136,-7.625,-8.082,-8.513,-8.872,-9.175,-9.481,-9.795,-10.109
1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.763,-3.92,-4.81,-5.559,-6.217,-6.811,-7.354,-7.858,-8.329,-8.773,-9.175,-9.481,-9.795,-10.109
1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.844,-4.035,-4.951,-5.723,-6.401,-7.012,-7.572,-8.091,-8.577,-9.034,-9.468,-9.795,-10.109
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.925,-4.15,-5.093,-5.886,-6.584,-7.213,-7.789,-8.324,-8.824,-9.295,-9.741,-10.109
1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.006,-4.266,-5.234,-6.05,-6.767,-7.414,-8.007,-8.557,-9.071,-9.555,-10.015
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.087,-4.381,-5.375,-6.214,-6.951,-7.615,-8.224,-8.789,-9.318,-9.816
1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.169,-4.496,-5.517,-6.377,-7.134,-7.816,-8.442,-9.022,-9.565
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25,-4.611,-5.658,-6.541,-7.317,-8.017,-8.659,-9.254
1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.331,-4.726,-5.799,-6.704,-7.5,-8.218,-8.876
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.412,-4.841,-5.941,-6.868,-7.683,-8.419
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.493,-4.956,-6.082,-7.031,-7.866
1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.575,-5.072,-6.223,-7.194
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.656,-5.187,-6.364
1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.737,-5.302
1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.818
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
